loss: XXXXXXX corr: Y (ZZZZZZZZZZZ) completed in 0m 0s
loss: 0.6220 corr: 104 (21760/2257759) completed in 0m 0.837s
loss: 0.8537 corr: 98 (21888/2257759) completed in 0m 0.825s
loss: 0.8493 corr: 97 (22016/2257759) completed in 0m 0.836s
loss: 0.6321 corr: 104 (22144/2257759) completed in 0m 0.856s
loss: 0.7103 corr: 105 (22272/2257759) completed in 0m 0.820s
loss: 0.7627 corr: 97 (22400/2257759) completed in 0m 0.812s
loss: 0.9488 corr: 94 (22528/2257759) completed in 0m 0.827s
loss: 0.8676 corr: 93 (22656/2257759) completed in 0m 0.868s
loss: 0.8788 corr: 92 (22784/2257759) completed in 0m 0.825s
loss: 0.8917 corr: 95 (22912/2257759) completed in 0m 0.855s
loss: 0.8560 corr: 94 (23040/2257759) completed in 0m 0.827s
loss: 1.0416 corr: 92 (23168/2257759) completed in 0m 0.803s
loss: 0.7468 corr: 105 (23296/2257759) completed in 0m 0.849s
loss: 0.7859 corr: 97 (23424/2257759) completed in 0m 0.843s
loss: 0.8063 corr: 99 (23552/2257759) completed in 0m 0.821s
loss: 0.7246 corr: 100 (23680/2257759) completed in 0m 0.802s
loss: 0.8569 corr: 94 (23808/2257759) completed in 0m 0.828s
loss: 0.8758 corr: 99 (23936/2257759) completed in 0m 0.896s
loss: 0.9121 corr: 97 (24064/2257759) completed in 0m 0.934s
loss: 0.6974 corr: 100 (24192/2257759) completed in 0m 0.851s
loss: 0.6487 corr: 101 (24320/2257759) completed in 0m 0.849s
loss: 0.7310 corr: 105 (24448/2257759) completed in 0m 0.828s
loss: 0.6649 corr: 104 (24576/2257759) completed in 0m 0.779s
loss: 0.8264 corr: 98 (24704/2257759) completed in 0m 0.871s
loss: 0.8575 corr: 90 (24832/2257759) completed in 0m 0.778s
loss: 0.9123 corr: 92 (24960/2257759) completed in 0m 0.841s
loss: 0.8695 corr: 98 (25088/2257759) completed in 0m 0.811s
loss: 0.4874 corr: 108 (25216/2257759) completed in 0m 0.799s
loss: 0.6762 corr: 100 (25344/2257759) completed in 0m 1.041s
loss: 0.8456 corr: 97 (25472/2257759) completed in 0m 0.820s
loss: 0.9160 corr: 100 (25600/2257759) completed in 0m 0.811s
loss: 0.4436 corr: 109 (25728/2257759) completed in 0m 0.785s
loss: 0.6858 corr: 100 (25856/2257759) completed in 0m 0.849s
loss: 0.6199 corr: 106 (25984/2257759) completed in 0m 0.833s
loss: 0.8525 corr: 95 (26112/2257759) completed in 0m 0.765s
loss: 0.9297 corr: 97 (26240/2257759) completed in 0m 0.847s
loss: 0.6605 corr: 102 (26368/2257759) completed in 0m 0.851s
loss: 0.8180 corr: 99 (26496/2257759) completed in 0m 0.873s
loss: 1.0654 corr: 95 (26624/2257759) completed in 0m 0.873s
loss: 0.7621 corr: 103 (26752/2257759) completed in 0m 0.773s
loss: 0.6391 corr: 104 (26880/2257759) completed in 0m 0.842s
loss: 0.6960 corr: 99 (27008/2257759) completed in 0m 0.850s
loss: 0.7493 corr: 97 (27136/2257759) completed in 0m 0.818s
loss: 0.8398 corr: 100 (27264/2257759) completed in 0m 0.842s
loss: 0.9105 corr: 98 (27392/2257759) completed in 0m 0.815s
loss: 0.4628 corr: 110 (27520/2257759) completed in 0m 0.864s
loss: 0.7865 corr: 98 (27648/2257759) completed in 0m 0.863s
loss: 0.7183 corr: 104 (27776/2257759) completed in 0m 0.817s
loss: 0.6770 corr: 101 (27904/2257759) completed in 0m 0.795s
loss: 0.8986 corr: 98 (28032/2257759) completed in 0m 0.842s
loss: 0.6057 corr: 104 (28160/2257759) completed in 0m 0.847s
loss: 0.6020 corr: 99 (28288/2257759) completed in 0m 0.827s
loss: 0.7740 corr: 95 (28416/2257759) completed in 0m 0.818s
loss: 0.8281 corr: 101 (28544/2257759) completed in 0m 0.839s
loss: 0.6409 corr: 106 (28672/2257759) completed in 0m 0.881s
loss: 0.7131 corr: 99 (28800/2257759) completed in 0m 0.811s
loss: 0.5753 corr: 107 (28928/2257759) completed in 0m 0.838s
loss: 0.7726 corr: 98 (29056/2257759) completed in 0m 0.822s
loss: 0.7343 corr: 100 (29184/2257759) completed in 0m 0.885s
loss: 0.4913 corr: 107 (29312/2257759) completed in 0m 0.835s
loss: 0.9255 corr: 98 (29440/2257759) completed in 0m 0.808s
loss: 0.8043 corr: 100 (29568/2257759) completed in 0m 0.823s
loss: 0.5944 corr: 105 (29696/2257759) completed in 0m 0.838s
loss: 0.7263 corr: 102 (29824/2257759) completed in 0m 0.863s
loss: 0.8693 corr: 102 (29952/2257759) completed in 0m 0.823s
loss: 0.8700 corr: 94 (30080/2257759) completed in 0m 0.848s
loss: 0.5666 corr: 107 (30208/2257759) completed in 0m 0.839s
loss: 0.8619 corr: 97 (30336/2257759) completed in 0m 0.806s
loss: 0.7683 corr: 97 (30464/2257759) completed in 0m 0.849s
loss: 0.6056 corr: 101 (30592/2257759) completed in 0m 0.811s
loss: 0.7207 corr: 97 (30720/2257759) completed in 0m 0.882s
loss: 0.7324 corr: 105 (30848/2257759) completed in 0m 0.859s
loss: 0.7050 corr: 101 (30976/2257759) completed in 0m 0.846s
loss: 0.6590 corr: 103 (31104/2257759) completed in 0m 0.878s
loss: 0.7271 corr: 100 (31232/2257759) completed in 0m 0.809s
loss: 0.6420 corr: 113 (31360/2257759) completed in 0m 0.805s
loss: 0.6625 corr: 100 (31488/2257759) completed in 0m 0.817s
loss: 0.7078 corr: 103 (31616/2257759) completed in 0m 0.836s
loss: 1.0304 corr: 93 (31744/2257759) completed in 0m 0.838s
loss: 0.5426 corr: 107 (31872/2257759) completed in 0m 0.812s
loss: 0.5491 corr: 104 (32000/2257759) completed in 0m 0.778s
loss: 0.7492 corr: 100 (32128/2257759) completed in 0m 0.832s
loss: 0.6535 corr: 102 (32256/2257759) completed in 0m 0.839s
loss: 0.5851 corr: 106 (32384/2257759) completed in 0m 0.798s
loss: 0.4389 corr: 113 (32512/2257759) completed in 0m 0.836s
loss: 0.7140 corr: 100 (32640/2257759) completed in 0m 0.855s
loss: 0.6967 corr: 99 (32768/2257759) completed in 0m 0.851s
loss: 0.8191 corr: 100 (32896/2257759) completed in 0m 0.786s
loss: 0.9250 corr: 98 (33024/2257759) completed in 0m 0.835s
loss: 0.8053 corr: 97 (33152/2257759) completed in 0m 0.855s
loss: 0.6113 corr: 111 (33280/2257759) completed in 0m 0.830s
loss: 0.5696 corr: 103 (33408/2257759) completed in 0m 0.810s
loss: 1.0336 corr: 94 (33536/2257759) completed in 0m 0.841s
loss: 0.7725 corr: 100 (33664/2257759) completed in 0m 0.804s
loss: 0.6488 corr: 101 (33792/2257759) completed in 0m 0.834s
loss: 0.7071 corr: 105 (33920/2257759) completed in 0m 0.917s
loss: 0.7424 corr: 99 (34048/2257759) completed in 0m 0.829s
loss: 0.6119 corr: 107 (34176/2257759) completed in 0m 0.810s
loss: 0.6759 corr: 102 (34304/2257759) completed in 0m 0.838s
loss: 0.8839 corr: 101 (34432/2257759) completed in 0m 0.813s
loss: 0.7328 corr: 107 (34560/2257759) completed in 0m 0.847s
loss: 0.8618 corr: 102 (34688/2257759) completed in 0m 0.835s
loss: 0.6899 corr: 100 (34816/2257759) completed in 0m 0.829s
loss: 0.9119 corr: 95 (34944/2257759) completed in 0m 0.842s
loss: 0.8440 corr: 95 (35072/2257759) completed in 0m 0.880s
loss: 0.6368 corr: 106 (35200/2257759) completed in 0m 0.828s
loss: 0.8382 corr: 98 (35328/2257759) completed in 0m 0.855s
loss: 0.5885 corr: 101 (35456/2257759) completed in 0m 0.826s
loss: 0.8098 corr: 103 (35584/2257759) completed in 0m 0.894s
loss: 0.6570 corr: 98 (35712/2257759) completed in 0m 0.824s
loss: 0.5463 corr: 105 (35840/2257759) completed in 0m 0.816s
loss: 0.6526 corr: 105 (35968/2257759) completed in 0m 0.837s
loss: 0.7377 corr: 97 (36096/2257759) completed in 0m 0.888s
loss: 0.7902 corr: 98 (36224/2257759) completed in 0m 0.832s
loss: 0.7638 corr: 102 (36352/2257759) completed in 0m 0.809s
loss: 0.6040 corr: 105 (36480/2257759) completed in 0m 0.826s
loss: 0.7430 corr: 109 (36608/2257759) completed in 0m 0.877s
loss: 0.6056 corr: 107 (36736/2257759) completed in 0m 0.822s
loss: 0.5537 corr: 114 (36864/2257759) completed in 0m 0.855s
loss: 0.3789 corr: 116 (36992/2257759) completed in 0m 0.800s
loss: 0.5913 corr: 104 (37120/2257759) completed in 0m 0.919s
loss: 0.6523 corr: 106 (37248/2257759) completed in 0m 0.883s
loss: 0.7005 corr: 107 (37376/2257759) completed in 0m 0.821s
loss: 0.6768 corr: 100 (37504/2257759) completed in 0m 0.863s
loss: 0.6007 corr: 107 (37632/2257759) completed in 0m 0.834s
loss: 0.5876 corr: 107 (37760/2257759) completed in 0m 0.815s
loss: 0.7781 corr: 100 (37888/2257759) completed in 0m 0.842s
loss: 0.6618 corr: 103 (38016/2257759) completed in 0m 0.829s
loss: 0.6802 corr: 106 (38144/2257759) completed in 0m 0.862s
loss: 0.5047 corr: 113 (38272/2257759) completed in 0m 0.843s
loss: 0.6520 corr: 105 (38400/2257759) completed in 0m 0.817s
loss: 0.7945 corr: 105 (38528/2257759) completed in 0m 0.862s
loss: 0.5602 corr: 107 (38656/2257759) completed in 0m 0.829s
loss: 0.7511 corr: 104 (38784/2257759) completed in 0m 0.831s
loss: 0.6858 corr: 103 (38912/2257759) completed in 0m 0.826s
loss: 0.7623 corr: 101 (39040/2257759) completed in 0m 0.823s
loss: 0.9582 corr: 96 (39168/2257759) completed in 0m 0.805s
loss: 0.6980 corr: 100 (39296/2257759) completed in 0m 0.865s
loss: 0.8558 corr: 98 (39424/2257759) completed in 0m 0.832s
loss: 0.6475 corr: 103 (39552/2257759) completed in 0m 0.821s
loss: 0.6392 corr: 106 (39680/2257759) completed in 0m 0.821s
loss: 0.7022 corr: 104 (39808/2257759) completed in 0m 0.835s
loss: 0.7879 corr: 100 (39936/2257759) completed in 0m 0.827s
loss: 0.6753 corr: 107 (40064/2257759) completed in 0m 0.836s
loss: 0.7266 corr: 104 (40192/2257759) completed in 0m 0.857s
loss: 0.7207 corr: 105 (40320/2257759) completed in 0m 0.867s
loss: 0.6131 corr: 105 (40448/2257759) completed in 0m 0.831s
loss: 0.8232 corr: 102 (40576/2257759) completed in 0m 0.827s
loss: 0.6287 corr: 105 (40704/2257759) completed in 0m 0.842s
loss: 0.5521 corr: 111 (40832/2257759) completed in 0m 0.796s
loss: 0.9327 corr: 95 (40960/2257759) completed in 0m 0.811s
loss: 0.6643 corr: 103 (41088/2257759) completed in 0m 0.849s
loss: 0.4401 corr: 112 (41216/2257759) completed in 0m 0.954s
loss: 0.8755 corr: 97 (41344/2257759) completed in 0m 0.824s
loss: 0.8112 corr: 101 (41472/2257759) completed in 0m 0.819s
loss: 0.6437 corr: 103 (41600/2257759) completed in 0m 0.802s
loss: 0.6048 corr: 105 (41728/2257759) completed in 0m 0.838s
loss: 0.8927 corr: 98 (41856/2257759) completed in 0m 0.855s
loss: 0.7123 corr: 104 (41984/2257759) completed in 0m 0.844s
loss: 0.9333 corr: 94 (42112/2257759) completed in 0m 0.838s
loss: 0.7596 corr: 103 (42240/2257759) completed in 0m 0.830s
loss: 0.9711 corr: 96 (42368/2257759) completed in 0m 0.832s
loss: 0.6818 corr: 101 (42496/2257759) completed in 0m 0.835s
loss: 1.0541 corr: 94 (42624/2257759) completed in 0m 0.831s
loss: 0.8686 corr: 97 (42752/2257759) completed in 0m 0.833s
loss: 0.9584 corr: 95 (42880/2257759) completed in 0m 0.843s
loss: 0.7683 corr: 100 (43008/2257759) completed in 0m 0.831s
loss: 0.8315 corr: 99 (43136/2257759) completed in 0m 0.825s
loss: 0.8086 corr: 100 (43264/2257759) completed in 0m 0.841s
loss: 0.5999 corr: 104 (43392/2257759) completed in 0m 0.862s
loss: 0.6323 corr: 104 (43520/2257759) completed in 0m 0.868s
loss: 0.7565 corr: 96 (43648/2257759) completed in 0m 0.840s
loss: 0.8811 corr: 102 (43776/2257759) completed in 0m 0.836s
loss: 0.5437 corr: 110 (43904/2257759) completed in 0m 0.830s
loss: 0.7992 corr: 99 (44032/2257759) completed in 0m 0.861s
loss: 0.5657 corr: 103 (44160/2257759) completed in 0m 0.784s
loss: 0.6275 corr: 103 (44288/2257759) completed in 0m 0.855s
loss: 0.8305 corr: 100 (44416/2257759) completed in 0m 0.951s
loss: 0.6086 corr: 105 (44544/2257759) completed in 0m 0.837s
loss: 0.9188 corr: 99 (44672/2257759) completed in 0m 0.890s
loss: 0.7029 corr: 102 (44800/2257759) completed in 0m 0.814s
loss: 0.5156 corr: 107 (44928/2257759) completed in 0m 0.804s
loss: 0.7486 corr: 105 (45056/2257759) completed in 0m 0.831s
loss: 0.6971 corr: 106 (45184/2257759) completed in 0m 0.779s
loss: 0.9408 corr: 98 (45312/2257759) completed in 0m 0.819s
loss: 0.6498 corr: 105 (45440/2257759) completed in 0m 0.829s
loss: 0.7049 corr: 110 (45568/2257759) completed in 0m 0.828s
loss: 0.7899 corr: 98 (45696/2257759) completed in 0m 0.894s
loss: 0.9314 corr: 94 (45824/2257759) completed in 0m 0.848s
loss: 0.7367 corr: 102 (45952/2257759) completed in 0m 0.814s
loss: 1.0110 corr: 92 (46080/2257759) completed in 0m 0.842s
loss: 0.7629 corr: 94 (46208/2257759) completed in 0m 0.820s
loss: 0.9081 corr: 97 (46336/2257759) completed in 0m 0.851s
loss: 0.6844 corr: 105 (46464/2257759) completed in 0m 0.846s
loss: 0.7385 corr: 105 (46592/2257759) completed in 0m 0.802s
loss: 0.7877 corr: 98 (46720/2257759) completed in 0m 0.868s
loss: 0.6651 corr: 104 (46848/2257759) completed in 0m 0.885s
loss: 0.9044 corr: 99 (46976/2257759) completed in 0m 0.847s
loss: 0.7282 corr: 110 (47104/2257759) completed in 0m 0.835s
loss: 0.7209 corr: 100 (47232/2257759) completed in 0m 0.832s
loss: 0.7094 corr: 106 (47360/2257759) completed in 0m 0.820s
loss: 0.9644 corr: 98 (47488/2257759) completed in 0m 0.830s
loss: 0.7527 corr: 103 (47616/2257759) completed in 0m 0.839s
loss: 0.7549 corr: 101 (47744/2257759) completed in 0m 0.855s
loss: 0.6635 corr: 106 (47872/2257759) completed in 0m 0.916s
loss: 0.8590 corr: 95 (48000/2257759) completed in 0m 0.885s
loss: 0.7025 corr: 105 (48128/2257759) completed in 0m 0.809s
loss: 0.7487 corr: 98 (48256/2257759) completed in 0m 0.814s
loss: 0.7077 corr: 104 (48384/2257759) completed in 0m 0.861s
loss: 0.8801 corr: 106 (48512/2257759) completed in 0m 0.815s
loss: 0.6004 corr: 106 (48640/2257759) completed in 0m 0.819s
loss: 0.7969 corr: 98 (48768/2257759) completed in 0m 0.842s
loss: 0.7101 corr: 97 (48896/2257759) completed in 0m 0.818s
loss: 0.6541 corr: 106 (49024/2257759) completed in 0m 0.860s
loss: 0.7228 corr: 103 (49152/2257759) completed in 0m 0.845s
loss: 0.6433 corr: 104 (49280/2257759) completed in 0m 0.851s
loss: 0.6739 corr: 103 (49408/2257759) completed in 0m 0.832s
loss: 0.5098 corr: 114 (49536/2257759) completed in 0m 0.815s
loss: 1.0101 corr: 92 (49664/2257759) completed in 0m 0.798s
loss: 0.8430 corr: 97 (49792/2257759) completed in 0m 0.822s
loss: 0.6606 corr: 102 (49920/2257759) completed in 0m 0.830s
loss: 0.5410 corr: 107 (50048/2257759) completed in 0m 0.795s
loss: 0.8512 corr: 100 (50176/2257759) completed in 0m 0.839s
loss: 0.7592 corr: 101 (50304/2257759) completed in 0m 0.816s
loss: 0.7065 corr: 101 (50432/2257759) completed in 0m 0.797s
loss: 0.7337 corr: 104 (50560/2257759) completed in 0m 0.844s
loss: 0.7256 corr: 101 (50688/2257759) completed in 0m 0.815s
loss: 0.7978 corr: 100 (50816/2257759) completed in 0m 0.840s
