loss: XXXXXXX corr: Y (ZZZZZZZZZZZ) completed in 0m 0s
loss: 3.5510 corr: 58 (680064/2257759) completed in 0m 0.737s
loss: 3.5822 corr: 53 (680192/2257759) completed in 0m 0.748s
loss: 3.5061 corr: 61 (680320/2257759) completed in 0m 0.715s
loss: 3.4576 corr: 56 (680448/2257759) completed in 0m 0.733s
loss: 3.5905 corr: 48 (680576/2257759) completed in 0m 0.749s
loss: 3.7746 corr: 50 (680704/2257759) completed in 0m 0.809s
loss: 3.6355 corr: 57 (680832/2257759) completed in 0m 0.730s
loss: 3.3879 corr: 55 (680960/2257759) completed in 0m 0.723s
loss: 3.9229 corr: 48 (681088/2257759) completed in 0m 0.725s
loss: 3.8750 corr: 51 (681216/2257759) completed in 0m 0.778s
loss: 3.7910 corr: 53 (681344/2257759) completed in 0m 0.718s
loss: 3.6046 corr: 57 (681472/2257759) completed in 0m 0.747s
loss: 3.9100 corr: 52 (681600/2257759) completed in 0m 0.720s
loss: 3.8315 corr: 45 (681728/2257759) completed in 0m 0.731s
loss: 3.4879 corr: 49 (681856/2257759) completed in 0m 0.881s
loss: 3.4336 corr: 49 (681984/2257759) completed in 0m 0.737s
loss: 3.4467 corr: 59 (682112/2257759) completed in 0m 0.742s
loss: 3.5052 corr: 54 (682240/2257759) completed in 0m 0.713s
loss: 3.9360 corr: 47 (682368/2257759) completed in 0m 0.723s
loss: 3.4971 corr: 53 (682496/2257759) completed in 0m 0.707s
loss: 3.1495 corr: 59 (682624/2257759) completed in 0m 0.740s
loss: 3.2877 corr: 57 (682752/2257759) completed in 0m 0.736s
loss: 2.8957 corr: 59 (682880/2257759) completed in 0m 0.719s
loss: 2.9881 corr: 60 (683008/2257759) completed in 0m 0.728s
loss: 3.2903 corr: 53 (683136/2257759) completed in 0m 0.720s
loss: 3.4649 corr: 45 (683264/2257759) completed in 0m 0.738s
loss: 3.3653 corr: 58 (683392/2257759) completed in 0m 0.718s
loss: 3.0809 corr: 61 (683520/2257759) completed in 0m 0.726s
loss: 3.2025 corr: 61 (683648/2257759) completed in 0m 0.741s
loss: 3.6452 corr: 57 (683776/2257759) completed in 0m 0.690s
loss: 2.9653 corr: 52 (683904/2257759) completed in 0m 0.748s
loss: 3.3675 corr: 55 (684032/2257759) completed in 0m 0.723s
loss: 3.6402 corr: 46 (684160/2257759) completed in 0m 0.752s
loss: 3.1941 corr: 61 (684288/2257759) completed in 0m 0.764s
loss: 3.5203 corr: 44 (684416/2257759) completed in 0m 0.748s
loss: 3.0485 corr: 52 (684544/2257759) completed in 0m 0.756s
loss: 3.4780 corr: 46 (684672/2257759) completed in 0m 0.699s
loss: 3.8480 corr: 57 (684800/2257759) completed in 0m 0.691s
loss: 3.2422 corr: 56 (684928/2257759) completed in 0m 0.685s
loss: 3.1222 corr: 57 (685056/2257759) completed in 0m 0.714s
loss: 3.4075 corr: 58 (685184/2257759) completed in 0m 0.711s
loss: 3.0122 corr: 64 (685312/2257759) completed in 0m 0.695s
loss: 3.9218 corr: 48 (685440/2257759) completed in 0m 0.747s
loss: 3.4839 corr: 53 (685568/2257759) completed in 0m 0.729s
loss: 3.8025 corr: 46 (685696/2257759) completed in 0m 0.712s
loss: 3.8247 corr: 47 (685824/2257759) completed in 0m 0.742s
loss: 3.6826 corr: 57 (685952/2257759) completed in 0m 0.772s
loss: 3.4041 corr: 47 (686080/2257759) completed in 0m 0.724s
loss: 3.6918 corr: 49 (686208/2257759) completed in 0m 0.744s
loss: 3.4929 corr: 49 (686336/2257759) completed in 0m 0.775s
loss: 3.3369 corr: 64 (686464/2257759) completed in 0m 0.711s
loss: 3.4287 corr: 57 (686592/2257759) completed in 0m 0.722s
loss: 3.9086 corr: 53 (686720/2257759) completed in 0m 0.712s
loss: 3.5871 corr: 54 (686848/2257759) completed in 0m 0.727s
loss: 4.0902 corr: 52 (686976/2257759) completed in 0m 0.736s
loss: 2.6065 corr: 70 (687104/2257759) completed in 0m 0.771s
loss: 3.3175 corr: 55 (687232/2257759) completed in 0m 0.772s
loss: 3.4197 corr: 63 (687360/2257759) completed in 0m 0.718s
loss: 3.5999 corr: 60 (687488/2257759) completed in 0m 0.736s
loss: 3.6790 corr: 53 (687616/2257759) completed in 0m 0.756s
loss: 2.9841 corr: 56 (687744/2257759) completed in 0m 0.753s
loss: 3.2982 corr: 49 (687872/2257759) completed in 0m 0.711s
loss: 3.3328 corr: 54 (688000/2257759) completed in 0m 0.713s
loss: 3.3199 corr: 48 (688128/2257759) completed in 0m 0.767s
loss: 3.1937 corr: 65 (688256/2257759) completed in 0m 0.790s
loss: 3.5202 corr: 49 (688384/2257759) completed in 0m 0.728s
loss: 3.2764 corr: 44 (688512/2257759) completed in 0m 0.733s
loss: 3.1569 corr: 57 (688640/2257759) completed in 0m 0.726s
loss: 2.9504 corr: 61 (688768/2257759) completed in 0m 0.756s
loss: 3.3784 corr: 56 (688896/2257759) completed in 0m 0.742s
loss: 3.9231 corr: 59 (689024/2257759) completed in 0m 0.746s
loss: 4.0109 corr: 49 (689152/2257759) completed in 0m 0.720s
loss: 3.6630 corr: 56 (689280/2257759) completed in 0m 0.726s
loss: 3.1741 corr: 63 (689408/2257759) completed in 0m 0.728s
loss: 3.5487 corr: 58 (689536/2257759) completed in 0m 0.725s
loss: 3.1327 corr: 62 (689664/2257759) completed in 0m 0.761s
loss: 3.3534 corr: 55 (689792/2257759) completed in 0m 0.713s
loss: 3.2437 corr: 55 (689920/2257759) completed in 0m 0.682s
loss: 3.2282 corr: 61 (690048/2257759) completed in 0m 0.728s
loss: 3.5497 corr: 55 (690176/2257759) completed in 0m 0.735s
loss: 3.4383 corr: 55 (690304/2257759) completed in 0m 0.731s
loss: 3.5178 corr: 56 (690432/2257759) completed in 0m 0.722s
loss: 4.4823 corr: 41 (690560/2257759) completed in 0m 0.749s
loss: 3.4131 corr: 48 (690688/2257759) completed in 0m 0.721s
loss: 3.3114 corr: 63 (690816/2257759) completed in 0m 0.692s
loss: 3.4293 corr: 59 (690944/2257759) completed in 0m 0.731s
loss: 3.2736 corr: 63 (691072/2257759) completed in 0m 0.704s
loss: 3.1637 corr: 56 (691200/2257759) completed in 0m 0.702s
loss: 2.8162 corr: 66 (691328/2257759) completed in 0m 0.743s
loss: 3.6868 corr: 47 (691456/2257759) completed in 0m 0.698s
loss: 3.0594 corr: 58 (691584/2257759) completed in 0m 0.743s
loss: 3.4062 corr: 53 (691712/2257759) completed in 0m 0.735s
loss: 2.7049 corr: 61 (691840/2257759) completed in 0m 0.713s
loss: 3.3575 corr: 53 (691968/2257759) completed in 0m 0.681s
loss: 3.5562 corr: 55 (692096/2257759) completed in 0m 0.715s
loss: 3.4461 corr: 46 (692224/2257759) completed in 0m 0.739s
loss: 3.3474 corr: 56 (692352/2257759) completed in 0m 0.721s
loss: 3.5331 corr: 53 (692480/2257759) completed in 0m 0.739s
loss: 3.0143 corr: 60 (692608/2257759) completed in 0m 0.826s
loss: 3.1988 corr: 55 (692736/2257759) completed in 0m 0.740s
loss: 4.0765 corr: 51 (692864/2257759) completed in 0m 0.740s
loss: 3.1617 corr: 63 (692992/2257759) completed in 0m 0.718s
loss: 4.3792 corr: 53 (693120/2257759) completed in 0m 0.682s
loss: 3.5213 corr: 55 (693248/2257759) completed in 0m 0.695s
loss: 3.2490 corr: 62 (693376/2257759) completed in 0m 0.737s
loss: 3.4254 corr: 56 (693504/2257759) completed in 0m 0.764s
loss: 3.5257 corr: 55 (693632/2257759) completed in 0m 0.747s
loss: 3.9143 corr: 56 (693760/2257759) completed in 0m 0.718s
loss: 3.9624 corr: 46 (693888/2257759) completed in 0m 0.706s
loss: 2.9522 corr: 67 (694016/2257759) completed in 0m 0.747s
loss: 3.4199 corr: 55 (694144/2257759) completed in 0m 0.726s
loss: 3.3841 corr: 59 (694272/2257759) completed in 0m 0.745s
loss: 3.1597 corr: 63 (694400/2257759) completed in 0m 0.706s
loss: 3.0465 corr: 61 (694528/2257759) completed in 0m 0.737s
loss: 3.3151 corr: 54 (694656/2257759) completed in 0m 0.732s
loss: 3.5842 corr: 50 (694784/2257759) completed in 0m 0.741s
loss: 3.6681 corr: 62 (694912/2257759) completed in 0m 0.687s
loss: 4.0968 corr: 52 (695040/2257759) completed in 0m 0.740s
loss: 2.9415 corr: 63 (695168/2257759) completed in 0m 0.708s
loss: 3.2101 corr: 59 (695296/2257759) completed in 0m 0.717s
loss: 3.5962 corr: 52 (695424/2257759) completed in 0m 0.719s
loss: 3.3272 corr: 62 (695552/2257759) completed in 0m 0.713s
loss: 3.8605 corr: 52 (695680/2257759) completed in 0m 0.738s
loss: 3.3053 corr: 58 (695808/2257759) completed in 0m 0.716s
loss: 3.1659 corr: 59 (695936/2257759) completed in 0m 0.765s
loss: 4.2603 corr: 49 (696064/2257759) completed in 0m 0.740s
loss: 3.1550 corr: 60 (696192/2257759) completed in 0m 0.717s
loss: 3.5914 corr: 50 (696320/2257759) completed in 0m 0.724s
loss: 3.8804 corr: 50 (696448/2257759) completed in 0m 0.708s
loss: 2.9514 corr: 54 (696576/2257759) completed in 0m 0.757s
loss: 2.8214 corr: 72 (696704/2257759) completed in 0m 0.750s
loss: 3.3315 corr: 50 (696832/2257759) completed in 0m 0.684s
loss: 3.1197 corr: 60 (696960/2257759) completed in 0m 0.802s
loss: 3.9211 corr: 47 (697088/2257759) completed in 0m 0.742s
loss: 3.6440 corr: 57 (697216/2257759) completed in 0m 0.707s
loss: 3.2736 corr: 59 (697344/2257759) completed in 0m 0.743s
loss: 3.6059 corr: 52 (697472/2257759) completed in 0m 0.719s
loss: 3.6622 corr: 50 (697600/2257759) completed in 0m 0.748s
loss: 3.0078 corr: 56 (697728/2257759) completed in 0m 0.744s
loss: 2.7713 corr: 58 (697856/2257759) completed in 0m 0.826s
loss: 3.3981 corr: 50 (697984/2257759) completed in 0m 0.765s
loss: 2.9891 corr: 62 (698112/2257759) completed in 0m 0.728s
loss: 3.1152 corr: 51 (698240/2257759) completed in 0m 0.785s
loss: 3.3730 corr: 40 (698368/2257759) completed in 0m 0.685s
loss: 3.3850 corr: 57 (698496/2257759) completed in 0m 0.741s
loss: 3.1450 corr: 54 (698624/2257759) completed in 0m 0.727s
loss: 3.4348 corr: 54 (698752/2257759) completed in 0m 0.744s
loss: 3.3504 corr: 56 (698880/2257759) completed in 0m 0.714s
loss: 3.1973 corr: 54 (699008/2257759) completed in 0m 0.728s
loss: 3.5722 corr: 57 (699136/2257759) completed in 0m 0.710s
loss: 3.9276 corr: 51 (699264/2257759) completed in 0m 0.686s
loss: 3.1842 corr: 53 (699392/2257759) completed in 0m 0.731s
loss: 3.8269 corr: 48 (699520/2257759) completed in 0m 0.714s
loss: 2.9840 corr: 68 (699648/2257759) completed in 0m 0.727s
loss: 3.1922 corr: 59 (699776/2257759) completed in 0m 0.725s
loss: 3.1982 corr: 51 (699904/2257759) completed in 0m 0.737s
loss: 2.9461 corr: 66 (700032/2257759) completed in 0m 0.783s
loss: 3.6394 corr: 53 (700160/2257759) completed in 0m 0.756s
loss: 3.5292 corr: 45 (700288/2257759) completed in 0m 0.699s
loss: 3.6670 corr: 61 (700416/2257759) completed in 0m 0.742s
loss: 3.1259 corr: 61 (700544/2257759) completed in 0m 0.743s
loss: 3.8087 corr: 47 (700672/2257759) completed in 0m 0.733s
loss: 3.5073 corr: 59 (700800/2257759) completed in 0m 0.736s
loss: 3.7489 corr: 46 (700928/2257759) completed in 0m 0.711s
loss: 3.9395 corr: 45 (701056/2257759) completed in 0m 0.750s
loss: 3.2115 corr: 54 (701184/2257759) completed in 0m 0.731s
loss: 2.3067 corr: 74 (701312/2257759) completed in 0m 0.742s
loss: 3.7560 corr: 63 (701440/2257759) completed in 0m 0.707s
loss: 3.9446 corr: 45 (701568/2257759) completed in 0m 0.688s
loss: 3.2532 corr: 56 (701696/2257759) completed in 0m 0.688s
loss: 3.3897 corr: 57 (701824/2257759) completed in 0m 0.690s
loss: 2.9296 corr: 63 (701952/2257759) completed in 0m 0.680s
loss: 3.5104 corr: 46 (702080/2257759) completed in 0m 0.717s
loss: 3.6007 corr: 55 (702208/2257759) completed in 0m 0.776s
loss: 3.4199 corr: 50 (702336/2257759) completed in 0m 0.748s
loss: 4.1702 corr: 52 (702464/2257759) completed in 0m 0.696s
loss: 2.9164 corr: 57 (702592/2257759) completed in 0m 0.737s
loss: 3.1636 corr: 64 (702720/2257759) completed in 0m 0.717s
loss: 3.1543 corr: 53 (702848/2257759) completed in 0m 0.691s
loss: 3.8066 corr: 46 (702976/2257759) completed in 0m 0.718s
loss: 3.3823 corr: 58 (703104/2257759) completed in 0m 0.792s
loss: 3.3250 corr: 54 (703232/2257759) completed in 0m 0.712s
loss: 3.3858 corr: 53 (703360/2257759) completed in 0m 0.770s
loss: 3.9814 corr: 51 (703488/2257759) completed in 0m 0.774s
loss: 3.4797 corr: 52 (703616/2257759) completed in 0m 0.725s
loss: 3.5982 corr: 54 (703744/2257759) completed in 0m 0.722s
loss: 3.5988 corr: 47 (703872/2257759) completed in 0m 0.740s
loss: 3.2903 corr: 52 (704000/2257759) completed in 0m 0.918s
loss: 3.5701 corr: 58 (704128/2257759) completed in 0m 0.773s
loss: 3.5401 corr: 51 (704256/2257759) completed in 0m 0.746s
loss: 3.4483 corr: 49 (704384/2257759) completed in 0m 0.707s
loss: 3.7371 corr: 55 (704512/2257759) completed in 0m 0.763s
loss: 3.5605 corr: 52 (704640/2257759) completed in 0m 0.690s
loss: 3.0197 corr: 68 (704768/2257759) completed in 0m 0.729s
loss: 3.4024 corr: 48 (704896/2257759) completed in 0m 0.755s
loss: 3.7141 corr: 55 (705024/2257759) completed in 0m 0.702s
loss: 4.0609 corr: 44 (705152/2257759) completed in 0m 0.744s
loss: 3.6703 corr: 57 (705280/2257759) completed in 0m 0.746s
loss: 3.3181 corr: 62 (705408/2257759) completed in 0m 0.733s
loss: 3.1033 corr: 53 (705536/2257759) completed in 0m 0.724s
loss: 3.1089 corr: 57 (705664/2257759) completed in 0m 0.728s
loss: 3.2190 corr: 54 (705792/2257759) completed in 0m 0.737s
loss: 3.3192 corr: 62 (705920/2257759) completed in 0m 0.720s
loss: 2.8958 corr: 66 (706048/2257759) completed in 0m 0.687s
loss: 3.4663 corr: 54 (706176/2257759) completed in 0m 0.772s
loss: 3.1842 corr: 57 (706304/2257759) completed in 0m 0.716s
loss: 3.1320 corr: 58 (706432/2257759) completed in 0m 0.732s
loss: 2.9265 corr: 64 (706560/2257759) completed in 0m 0.679s
loss: 3.2160 corr: 53 (706688/2257759) completed in 0m 0.745s
loss: 3.7091 corr: 49 (706816/2257759) completed in 0m 0.737s
loss: 3.6131 corr: 49 (706944/2257759) completed in 0m 0.694s
loss: 3.8465 corr: 51 (707072/2257759) completed in 0m 0.879s
loss: 3.3503 corr: 55 (707200/2257759) completed in 0m 0.786s
loss: 3.7165 corr: 58 (707328/2257759) completed in 0m 0.706s
loss: 3.5161 corr: 52 (707456/2257759) completed in 0m 0.722s
loss: 3.4221 corr: 61 (707584/2257759) completed in 0m 0.732s
loss: 3.0665 corr: 58 (707712/2257759) completed in 0m 0.728s
loss: 3.1201 corr: 62 (707840/2257759) completed in 0m 0.723s
loss: 3.4249 corr: 57 (707968/2257759) completed in 0m 0.756s
loss: 3.7771 corr: 46 (708096/2257759) completed in 0m 0.740s
loss: 2.8996 corr: 58 (708224/2257759) completed in 0m 0.706s
loss: 2.9878 corr: 59 (708352/2257759) completed in 0m 0.737s
loss: 3.4569 corr: 46 (708480/2257759) completed in 0m 0.756s
loss: 3.8836 corr: 61 (708608/2257759) completed in 0m 0.716s
loss: 3.4387 corr: 54 (708736/2257759) completed in 0m 0.727s
loss: 3.4389 corr: 55 (708864/2257759) completed in 0m 0.753s
loss: 3.2692 corr: 52 (708992/2257759) completed in 0m 0.719s
loss: 3.4569 corr: 54 (709120/2257759) completed in 0m 0.746s
loss: 2.7182 corr: 64 (709248/2257759) completed in 0m 0.751s
loss: 3.3364 corr: 58 (709376/2257759) completed in 0m 0.736s
loss: 3.9521 corr: 48 (709504/2257759) completed in 0m 0.747s
loss: 3.0709 corr: 54 (709632/2257759) completed in 0m 0.720s
loss: 2.7005 corr: 66 (709760/2257759) completed in 0m 0.770s
loss: 3.5583 corr: 59 (709888/2257759) completed in 0m 0.751s
loss: 3.2913 corr: 50 (710016/2257759) completed in 0m 0.680s
loss: 4.0078 corr: 48 (710144/2257759) completed in 0m 0.689s
loss: 3.6936 corr: 47 (710272/2257759) completed in 0m 0.707s
loss: 3.5839 corr: 51 (710400/2257759) completed in 0m 0.675s
loss: 3.6665 corr: 55 (710528/2257759) completed in 0m 0.692s
loss: 3.1226 corr: 61 (710656/2257759) completed in 0m 0.698s
loss: 3.1204 corr: 60 (710784/2257759) completed in 0m 0.707s
loss: 4.0465 corr: 49 (710912/2257759) completed in 0m 0.733s
loss: 3.5991 corr: 51 (711040/2257759) completed in 0m 0.771s
loss: 3.3874 corr: 54 (711168/2257759) completed in 0m 0.718s
loss: 2.7948 corr: 62 (711296/2257759) completed in 0m 0.730s
loss: 3.3354 corr: 58 (711424/2257759) completed in 0m 0.735s
loss: 3.5858 corr: 54 (711552/2257759) completed in 0m 0.725s
loss: 3.1206 corr: 54 (711680/2257759) completed in 0m 0.730s
loss: 3.0733 corr: 60 (711808/2257759) completed in 0m 0.751s
loss: 3.3980 corr: 49 (711936/2257759) completed in 0m 0.726s
loss: 3.2428 corr: 57 (712064/2257759) completed in 0m 0.815s
loss: 3.2384 corr: 62 (712192/2257759) completed in 0m 0.725s
loss: 3.5044 corr: 49 (712320/2257759) completed in 0m 0.748s
loss: 3.8255 corr: 51 (712448/2257759) completed in 0m 0.737s
loss: 3.5014 corr: 57 (712576/2257759) completed in 0m 0.757s
loss: 3.8487 corr: 56 (712704/2257759) completed in 0m 0.747s
loss: 3.4057 corr: 55 (712832/2257759) completed in 0m 0.768s
loss: 3.5309 corr: 56 (712960/2257759) completed in 0m 0.720s
loss: 4.1809 corr: 49 (713088/2257759) completed in 0m 0.743s
loss: 3.3112 corr: 52 (713216/2257759) completed in 0m 0.734s
loss: 3.5923 corr: 48 (713344/2257759) completed in 0m 0.725s
loss: 3.2711 corr: 53 (713472/2257759) completed in 0m 0.732s
loss: 3.4573 corr: 54 (713600/2257759) completed in 0m 0.716s
loss: 3.6867 corr: 57 (713728/2257759) completed in 0m 0.754s
loss: 3.1627 corr: 58 (713856/2257759) completed in 0m 0.800s
loss: 3.6877 corr: 50 (713984/2257759) completed in 0m 0.757s
loss: 3.0008 corr: 67 (714112/2257759) completed in 0m 0.764s
loss: 3.4447 corr: 64 (714240/2257759) completed in 0m 0.712s
loss: 3.2313 corr: 57 (714368/2257759) completed in 0m 0.719s
loss: 3.4704 corr: 46 (714496/2257759) completed in 0m 0.780s
loss: 3.2305 corr: 61 (714624/2257759) completed in 0m 0.683s
loss: 3.2618 corr: 61 (714752/2257759) completed in 0m 0.750s
loss: 3.2389 corr: 51 (714880/2257759) completed in 0m 0.686s
loss: 3.1485 corr: 59 (715008/2257759) completed in 0m 0.704s
loss: 3.2638 corr: 50 (715136/2257759) completed in 0m 0.720s
loss: 3.2848 corr: 54 (715264/2257759) completed in 0m 0.747s
loss: 2.7556 corr: 65 (715392/2257759) completed in 0m 0.755s
loss: 3.0850 corr: 62 (715520/2257759) completed in 0m 0.742s
loss: 3.3350 corr: 56 (715648/2257759) completed in 0m 0.713s
loss: 3.6449 corr: 55 (715776/2257759) completed in 0m 0.761s
loss: 3.1546 corr: 54 (715904/2257759) completed in 0m 0.771s
loss: 3.4007 corr: 54 (716032/2257759) completed in 0m 0.715s
loss: 3.5752 corr: 57 (716160/2257759) completed in 0m 0.787s
loss: 3.6719 corr: 51 (716288/2257759) completed in 0m 0.683s
loss: 3.7719 corr: 59 (716416/2257759) completed in 0m 0.678s
loss: 3.2599 corr: 59 (716544/2257759) completed in 0m 0.774s
loss: 3.3946 corr: 60 (716672/2257759) completed in 0m 0.736s
loss: 3.3300 corr: 63 (716800/2257759) completed in 0m 0.896s
loss: 3.8692 corr: 42 (716928/2257759) completed in 0m 0.712s
loss: 3.3800 corr: 57 (717056/2257759) completed in 0m 0.707s
loss: 3.4903 corr: 55 (717184/2257759) completed in 0m 0.837s
loss: 3.1345 corr: 53 (717312/2257759) completed in 0m 0.748s
loss: 3.7816 corr: 52 (717440/2257759) completed in 0m 0.710s
loss: 2.9858 corr: 62 (717568/2257759) completed in 0m 0.707s
loss: 3.9056 corr: 48 (717696/2257759) completed in 0m 0.738s
loss: 3.8068 corr: 51 (717824/2257759) completed in 0m 0.714s
loss: 3.0480 corr: 51 (717952/2257759) completed in 0m 0.756s
loss: 3.4621 corr: 52 (718080/2257759) completed in 0m 0.723s
loss: 3.5951 corr: 46 (718208/2257759) completed in 0m 0.794s
loss: 3.3540 corr: 59 (718336/2257759) completed in 0m 0.713s
loss: 3.4422 corr: 61 (718464/2257759) completed in 0m 0.752s
loss: 3.0958 corr: 60 (718592/2257759) completed in 0m 0.715s
loss: 3.8018 corr: 48 (718720/2257759) completed in 0m 0.738s
loss: 3.6019 corr: 56 (718848/2257759) completed in 0m 0.756s
loss: 3.4664 corr: 51 (718976/2257759) completed in 0m 0.748s
loss: 3.1976 corr: 55 (719104/2257759) completed in 0m 0.734s
loss: 3.6222 corr: 57 (719232/2257759) completed in 0m 0.735s
loss: 4.0376 corr: 44 (719360/2257759) completed in 0m 0.724s
loss: 3.7344 corr: 52 (719488/2257759) completed in 0m 0.722s
loss: 3.1358 corr: 57 (719616/2257759) completed in 0m 0.726s
loss: 2.9481 corr: 56 (719744/2257759) completed in 0m 0.678s
loss: 3.5465 corr: 60 (719872/2257759) completed in 0m 0.693s
loss: 3.4390 corr: 51 (720000/2257759) completed in 0m 0.864s
loss: 3.6615 corr: 50 (720128/2257759) completed in 0m 0.777s
loss: 3.4201 corr: 53 (720256/2257759) completed in 0m 0.735s
loss: 2.9940 corr: 56 (720384/2257759) completed in 0m 0.728s
loss: 3.5524 corr: 54 (720512/2257759) completed in 0m 0.708s
loss: 2.8923 corr: 52 (720640/2257759) completed in 0m 0.711s
loss: 3.2520 corr: 51 (720768/2257759) completed in 0m 0.739s
loss: 2.9848 corr: 48 (720896/2257759) completed in 0m 0.720s
loss: 3.3114 corr: 64 (721024/2257759) completed in 0m 0.721s
loss: 3.2565 corr: 58 (721152/2257759) completed in 0m 0.751s
loss: 3.4433 corr: 60 (721280/2257759) completed in 0m 0.730s
loss: 3.8613 corr: 48 (721408/2257759) completed in 0m 0.735s
loss: 3.1068 corr: 51 (721536/2257759) completed in 0m 0.785s
loss: 3.3972 corr: 52 (721664/2257759) completed in 0m 0.733s
loss: 3.6843 corr: 56 (721792/2257759) completed in 0m 0.738s
loss: 4.2734 corr: 58 (721920/2257759) completed in 0m 0.730s
loss: 2.7709 corr: 70 (722048/2257759) completed in 0m 0.736s
loss: 3.2994 corr: 46 (722176/2257759) completed in 0m 0.787s
loss: 3.2169 corr: 52 (722304/2257759) completed in 0m 0.739s
loss: 3.6403 corr: 54 (722432/2257759) completed in 0m 0.729s
loss: 3.4403 corr: 48 (722560/2257759) completed in 0m 0.720s
loss: 3.7243 corr: 53 (722688/2257759) completed in 0m 0.724s
loss: 3.2147 corr: 60 (722816/2257759) completed in 0m 0.702s
loss: 3.1707 corr: 54 (722944/2257759) completed in 0m 0.704s
loss: 3.3243 corr: 50 (723072/2257759) completed in 0m 0.744s
loss: 3.7660 corr: 55 (723200/2257759) completed in 0m 0.717s
loss: 3.4325 corr: 52 (723328/2257759) completed in 0m 0.803s
loss: 3.3391 corr: 59 (723456/2257759) completed in 0m 0.733s
loss: 3.3296 corr: 57 (723584/2257759) completed in 0m 0.727s
loss: 3.6891 corr: 50 (723712/2257759) completed in 0m 0.722s
loss: 3.4296 corr: 58 (723840/2257759) completed in 0m 0.744s
loss: 3.5046 corr: 63 (723968/2257759) completed in 0m 0.702s
loss: 3.4905 corr: 45 (724096/2257759) completed in 0m 0.742s
loss: 3.3399 corr: 52 (724224/2257759) completed in 0m 0.752s
loss: 3.7357 corr: 49 (724352/2257759) completed in 0m 0.758s
loss: 3.7046 corr: 55 (724480/2257759) completed in 0m 0.728s
loss: 3.0948 corr: 60 (724608/2257759) completed in 0m 0.708s
loss: 3.5028 corr: 53 (724736/2257759) completed in 0m 0.838s
loss: 3.1785 corr: 64 (724864/2257759) completed in 0m 0.792s
loss: 2.8537 corr: 59 (724992/2257759) completed in 0m 0.721s
loss: 3.9100 corr: 54 (725120/2257759) completed in 0m 0.677s
loss: 3.7380 corr: 45 (725248/2257759) completed in 0m 0.719s
loss: 4.0394 corr: 46 (725376/2257759) completed in 0m 0.728s
loss: 3.3520 corr: 63 (725504/2257759) completed in 0m 0.725s
loss: 3.6945 corr: 48 (725632/2257759) completed in 0m 0.728s
loss: 3.3109 corr: 55 (725760/2257759) completed in 0m 0.712s
loss: 3.3938 corr: 55 (725888/2257759) completed in 0m 0.709s
loss: 2.8124 corr: 64 (726016/2257759) completed in 0m 0.761s
loss: 3.0778 corr: 52 (726144/2257759) completed in 0m 0.756s
loss: 3.3668 corr: 51 (726272/2257759) completed in 0m 0.751s
loss: 3.1200 corr: 53 (726400/2257759) completed in 0m 0.712s
loss: 3.0200 corr: 63 (726528/2257759) completed in 0m 0.747s
loss: 3.3712 corr: 62 (726656/2257759) completed in 0m 0.716s
loss: 3.9090 corr: 53 (726784/2257759) completed in 0m 0.743s
loss: 3.2414 corr: 58 (726912/2257759) completed in 0m 0.700s
loss: 3.0566 corr: 66 (727040/2257759) completed in 0m 0.729s
loss: 2.9456 corr: 60 (727168/2257759) completed in 0m 0.723s
loss: 3.7251 corr: 57 (727296/2257759) completed in 0m 0.740s
loss: 3.0339 corr: 60 (727424/2257759) completed in 0m 0.736s
loss: 3.5718 corr: 52 (727552/2257759) completed in 0m 0.734s
loss: 3.0680 corr: 58 (727680/2257759) completed in 0m 0.727s
loss: 3.3149 corr: 58 (727808/2257759) completed in 0m 0.754s
loss: 3.6640 corr: 56 (727936/2257759) completed in 0m 0.735s
loss: 3.1154 corr: 51 (728064/2257759) completed in 0m 0.743s
loss: 3.2930 corr: 55 (728192/2257759) completed in 0m 0.715s
loss: 3.2394 corr: 54 (728320/2257759) completed in 0m 0.734s
loss: 3.6172 corr: 51 (728448/2257759) completed in 0m 0.710s
loss: 3.3038 corr: 50 (728576/2257759) completed in 0m 0.726s
loss: 3.2423 corr: 57 (728704/2257759) completed in 0m 0.735s
loss: 3.2862 corr: 51 (728832/2257759) completed in 0m 0.744s
loss: 3.6204 corr: 53 (728960/2257759) completed in 0m 0.717s
loss: 3.2736 corr: 62 (729088/2257759) completed in 0m 0.854s
loss: 3.7986 corr: 50 (729216/2257759) completed in 0m 0.782s
loss: 3.5586 corr: 57 (729344/2257759) completed in 0m 0.762s
loss: 3.2420 corr: 59 (729472/2257759) completed in 0m 0.714s
loss: 3.4616 corr: 57 (729600/2257759) completed in 0m 0.708s
loss: 3.4952 corr: 48 (729728/2257759) completed in 0m 0.784s
loss: 3.1966 corr: 60 (729856/2257759) completed in 0m 0.692s
loss: 3.5981 corr: 59 (729984/2257759) completed in 0m 0.680s
loss: 3.1228 corr: 51 (730112/2257759) completed in 0m 0.788s
loss: 3.6187 corr: 55 (730240/2257759) completed in 0m 0.800s
loss: 3.5075 corr: 58 (730368/2257759) completed in 0m 0.748s
loss: 3.3207 corr: 49 (730496/2257759) completed in 0m 0.713s
loss: 3.0654 corr: 64 (730624/2257759) completed in 0m 0.732s
loss: 3.5630 corr: 56 (730752/2257759) completed in 0m 0.680s
loss: 2.8810 corr: 61 (730880/2257759) completed in 0m 0.738s
