loss: XXXXXXX corr: Y (ZZZZZZZZZZZ) completed in 0m 0s
loss: 1.5842 corr: 323 (521216/2257759) completed in 0m 1.423s
loss: 1.5119 corr: 335 (521728/2257759) completed in 0m 1.327s
loss: 1.4795 corr: 339 (522240/2257759) completed in 0m 1.396s
loss: 1.5898 corr: 325 (522752/2257759) completed in 0m 1.359s
loss: 1.3571 corr: 348 (523264/2257759) completed in 0m 1.551s
loss: 1.4059 corr: 343 (523776/2257759) completed in 0m 1.290s
loss: 1.5686 corr: 329 (524288/2257759) completed in 0m 1.408s
loss: 1.5311 corr: 331 (524800/2257759) completed in 0m 1.424s
loss: 1.5409 corr: 338 (525312/2257759) completed in 0m 1.422s
loss: 1.4064 corr: 333 (525824/2257759) completed in 0m 1.443s
loss: 1.5387 corr: 322 (526336/2257759) completed in 0m 1.557s
loss: 1.5426 corr: 326 (526848/2257759) completed in 0m 1.448s
loss: 1.6177 corr: 339 (527360/2257759) completed in 0m 1.430s
loss: 1.5421 corr: 337 (527872/2257759) completed in 0m 1.561s
loss: 1.4756 corr: 336 (528384/2257759) completed in 0m 1.444s
loss: 1.5697 corr: 335 (528896/2257759) completed in 0m 1.384s
loss: 1.5021 corr: 328 (529408/2257759) completed in 0m 1.339s
loss: 1.3714 corr: 343 (529920/2257759) completed in 0m 1.483s
loss: 1.4442 corr: 359 (530432/2257759) completed in 0m 1.409s
loss: 1.5521 corr: 324 (530944/2257759) completed in 0m 1.377s
loss: 1.5470 corr: 332 (531456/2257759) completed in 0m 1.475s
loss: 1.5804 corr: 333 (531968/2257759) completed in 0m 1.516s
loss: 1.5041 corr: 328 (532480/2257759) completed in 0m 1.340s
loss: 1.6065 corr: 337 (532992/2257759) completed in 0m 1.427s
loss: 1.2970 corr: 348 (533504/2257759) completed in 0m 1.293s
loss: 1.3656 corr: 343 (534016/2257759) completed in 0m 1.553s
loss: 1.5173 corr: 330 (534528/2257759) completed in 0m 1.410s
loss: 1.3595 corr: 356 (535040/2257759) completed in 0m 1.380s
loss: 1.3382 corr: 361 (535552/2257759) completed in 0m 1.404s
loss: 1.5072 corr: 331 (536064/2257759) completed in 0m 1.387s
loss: 1.3929 corr: 347 (536576/2257759) completed in 0m 1.456s
loss: 1.4165 corr: 337 (537088/2257759) completed in 0m 1.420s
loss: 1.4648 corr: 354 (537600/2257759) completed in 0m 1.438s
loss: 1.5703 corr: 339 (538112/2257759) completed in 0m 1.207s
loss: 1.5879 corr: 340 (538624/2257759) completed in 0m 1.330s
loss: 1.5441 corr: 332 (539136/2257759) completed in 0m 1.498s
loss: 1.4984 corr: 352 (539648/2257759) completed in 0m 1.751s
loss: 1.3865 corr: 348 (540160/2257759) completed in 0m 1.366s
loss: 1.4824 corr: 341 (540672/2257759) completed in 0m 1.475s
loss: 1.6247 corr: 324 (541184/2257759) completed in 0m 1.448s
loss: 1.4993 corr: 339 (541696/2257759) completed in 0m 1.417s
loss: 1.4084 corr: 345 (542208/2257759) completed in 0m 1.528s
loss: 1.4374 corr: 332 (542720/2257759) completed in 0m 1.469s
loss: 1.6331 corr: 333 (543232/2257759) completed in 0m 1.427s
loss: 1.4992 corr: 333 (543744/2257759) completed in 0m 1.384s
loss: 1.4528 corr: 323 (544256/2257759) completed in 0m 1.456s
loss: 1.5494 corr: 324 (544768/2257759) completed in 0m 1.556s
loss: 1.3870 corr: 347 (545280/2257759) completed in 0m 1.375s
loss: 1.5921 corr: 336 (545792/2257759) completed in 0m 1.417s
loss: 1.5996 corr: 334 (546304/2257759) completed in 0m 1.442s
loss: 1.4255 corr: 342 (546816/2257759) completed in 0m 1.471s
loss: 1.4904 corr: 345 (547328/2257759) completed in 0m 1.445s
loss: 1.6197 corr: 328 (547840/2257759) completed in 0m 1.631s
loss: 1.4973 corr: 342 (548352/2257759) completed in 0m 1.369s
loss: 1.4945 corr: 336 (548864/2257759) completed in 0m 1.370s
loss: 1.4302 corr: 348 (549376/2257759) completed in 0m 1.492s
loss: 1.4563 corr: 338 (549888/2257759) completed in 0m 1.452s
loss: 1.6575 corr: 323 (550400/2257759) completed in 0m 1.422s
loss: 1.4419 corr: 341 (550912/2257759) completed in 0m 1.432s
loss: 1.4663 corr: 343 (551424/2257759) completed in 0m 1.349s
loss: 1.6049 corr: 329 (551936/2257759) completed in 0m 1.411s
loss: 1.3990 corr: 327 (552448/2257759) completed in 0m 1.464s
loss: 1.4953 corr: 338 (552960/2257759) completed in 0m 1.292s
loss: 1.6483 corr: 328 (553472/2257759) completed in 0m 1.380s
loss: 1.4360 corr: 337 (553984/2257759) completed in 0m 1.338s
loss: 1.2831 corr: 361 (554496/2257759) completed in 0m 1.482s
loss: 1.3185 corr: 348 (555008/2257759) completed in 0m 1.429s
loss: 1.6568 corr: 322 (555520/2257759) completed in 0m 1.404s
loss: 1.6930 corr: 317 (556032/2257759) completed in 0m 1.516s
loss: 1.5171 corr: 325 (556544/2257759) completed in 0m 1.430s
loss: 1.5773 corr: 337 (557056/2257759) completed in 0m 1.384s
loss: 1.4579 corr: 335 (557568/2257759) completed in 0m 1.382s
loss: 1.3932 corr: 328 (558080/2257759) completed in 0m 1.492s
loss: 1.5299 corr: 334 (558592/2257759) completed in 0m 1.392s
loss: 1.5801 corr: 331 (559104/2257759) completed in 0m 1.429s
loss: 1.3448 corr: 350 (559616/2257759) completed in 0m 1.438s
loss: 1.5915 corr: 330 (560128/2257759) completed in 0m 1.521s
loss: 1.5568 corr: 350 (560640/2257759) completed in 0m 1.333s
loss: 1.6149 corr: 328 (561152/2257759) completed in 0m 1.380s
loss: 1.3058 corr: 353 (561664/2257759) completed in 0m 1.355s
loss: 1.6275 corr: 332 (562176/2257759) completed in 0m 1.395s
loss: 1.4807 corr: 339 (562688/2257759) completed in 0m 1.415s
loss: 1.5656 corr: 321 (563200/2257759) completed in 0m 1.446s
loss: 1.4598 corr: 338 (563712/2257759) completed in 0m 1.453s
loss: 1.5174 corr: 326 (564224/2257759) completed in 0m 1.428s
loss: 1.6490 corr: 327 (564736/2257759) completed in 0m 1.483s
loss: 1.5126 corr: 327 (565248/2257759) completed in 0m 1.333s
loss: 1.5902 corr: 340 (565760/2257759) completed in 0m 1.347s
loss: 1.6371 corr: 334 (566272/2257759) completed in 0m 1.412s
loss: 1.4938 corr: 337 (566784/2257759) completed in 0m 1.312s
loss: 1.5891 corr: 314 (567296/2257759) completed in 0m 1.756s
loss: 1.4273 corr: 333 (567808/2257759) completed in 0m 1.316s
loss: 1.6406 corr: 330 (568320/2257759) completed in 0m 1.364s
loss: 1.4457 corr: 322 (568832/2257759) completed in 0m 1.505s
loss: 1.4480 corr: 336 (569344/2257759) completed in 0m 1.478s
loss: 1.4742 corr: 325 (569856/2257759) completed in 0m 1.387s
loss: 1.4034 corr: 352 (570368/2257759) completed in 0m 1.597s
loss: 1.4527 corr: 335 (570880/2257759) completed in 0m 1.336s
loss: 1.5785 corr: 330 (571392/2257759) completed in 0m 1.594s
loss: 1.6551 corr: 343 (571904/2257759) completed in 0m 1.417s
loss: 1.5469 corr: 348 (572416/2257759) completed in 0m 1.391s
loss: 1.4060 corr: 337 (572928/2257759) completed in 0m 1.294s
loss: 1.4102 corr: 338 (573440/2257759) completed in 0m 1.469s
loss: 1.4908 corr: 332 (573952/2257759) completed in 0m 1.310s
loss: 1.5842 corr: 322 (574464/2257759) completed in 0m 1.559s
loss: 1.4842 corr: 335 (574976/2257759) completed in 0m 1.351s
loss: 1.4872 corr: 341 (575488/2257759) completed in 0m 1.509s
loss: 1.2812 corr: 350 (576000/2257759) completed in 0m 1.381s
loss: 1.7743 corr: 323 (576512/2257759) completed in 0m 1.477s
loss: 1.5072 corr: 338 (577024/2257759) completed in 0m 1.464s
loss: 1.3419 corr: 341 (577536/2257759) completed in 0m 1.439s
loss: 1.4363 corr: 343 (578048/2257759) completed in 0m 1.398s
loss: 1.3444 corr: 342 (578560/2257759) completed in 0m 1.321s
loss: 1.5806 corr: 320 (579072/2257759) completed in 0m 1.431s
loss: 1.6587 corr: 321 (579584/2257759) completed in 0m 1.656s
loss: 1.5836 corr: 345 (580096/2257759) completed in 0m 1.326s
loss: 1.5709 corr: 334 (580608/2257759) completed in 0m 1.914s
loss: 1.5080 corr: 350 (581120/2257759) completed in 0m 1.430s
loss: 1.2778 corr: 348 (581632/2257759) completed in 0m 1.355s
loss: 1.5182 corr: 323 (582144/2257759) completed in 0m 1.298s
loss: 1.3572 corr: 350 (582656/2257759) completed in 0m 1.572s
loss: 1.4548 corr: 344 (583168/2257759) completed in 0m 1.340s
loss: 1.4308 corr: 355 (583680/2257759) completed in 0m 1.439s
loss: 1.3778 corr: 337 (584192/2257759) completed in 0m 1.408s
loss: 1.4592 corr: 338 (584704/2257759) completed in 0m 1.349s
loss: 1.6436 corr: 314 (585216/2257759) completed in 0m 1.398s
loss: 1.2572 corr: 365 (585728/2257759) completed in 0m 1.422s
loss: 1.5424 corr: 332 (586240/2257759) completed in 0m 1.374s
loss: 1.4864 corr: 334 (586752/2257759) completed in 0m 1.394s
loss: 1.6246 corr: 330 (587264/2257759) completed in 0m 1.419s
loss: 1.4149 corr: 350 (587776/2257759) completed in 0m 1.546s
loss: 1.6452 corr: 303 (588288/2257759) completed in 0m 1.371s
loss: 1.4208 corr: 339 (588800/2257759) completed in 0m 1.414s
loss: 1.4587 corr: 337 (589312/2257759) completed in 0m 1.441s
loss: 1.5164 corr: 340 (589824/2257759) completed in 0m 1.305s
loss: 1.7041 corr: 323 (590336/2257759) completed in 0m 1.431s
loss: 1.4696 corr: 342 (590848/2257759) completed in 0m 1.574s
loss: 1.4505 corr: 339 (591360/2257759) completed in 0m 1.364s
loss: 1.5336 corr: 332 (591872/2257759) completed in 0m 1.429s
loss: 1.4892 corr: 333 (592384/2257759) completed in 0m 1.446s
loss: 1.5221 corr: 336 (592896/2257759) completed in 0m 1.404s
loss: 1.4117 corr: 340 (593408/2257759) completed in 0m 1.381s
loss: 1.4147 corr: 331 (593920/2257759) completed in 0m 1.452s
loss: 1.6019 corr: 317 (594432/2257759) completed in 0m 1.426s
loss: 1.4623 corr: 341 (594944/2257759) completed in 0m 1.406s
loss: 1.4602 corr: 343 (595456/2257759) completed in 0m 1.429s
loss: 1.4313 corr: 341 (595968/2257759) completed in 0m 1.406s
loss: 1.4231 corr: 343 (596480/2257759) completed in 0m 1.447s
loss: 1.4163 corr: 335 (596992/2257759) completed in 0m 1.342s
loss: 1.4873 corr: 353 (597504/2257759) completed in 0m 1.310s
loss: 1.6667 corr: 319 (598016/2257759) completed in 0m 1.495s
loss: 1.4314 corr: 343 (598528/2257759) completed in 0m 1.409s
loss: 1.3747 corr: 343 (599040/2257759) completed in 0m 1.404s
loss: 1.3917 corr: 344 (599552/2257759) completed in 0m 1.412s
loss: 1.5822 corr: 330 (600064/2257759) completed in 0m 1.406s
loss: 1.4348 corr: 344 (600576/2257759) completed in 0m 1.293s
loss: 1.2642 corr: 360 (601088/2257759) completed in 0m 1.546s
loss: 1.5835 corr: 343 (601600/2257759) completed in 0m 1.399s
loss: 1.4789 corr: 343 (602112/2257759) completed in 0m 1.424s
loss: 1.6026 corr: 317 (602624/2257759) completed in 0m 1.348s
loss: 1.4067 corr: 342 (603136/2257759) completed in 0m 1.366s
loss: 1.4376 corr: 347 (603648/2257759) completed in 0m 1.355s
loss: 1.3518 corr: 346 (604160/2257759) completed in 0m 1.408s
loss: 1.4532 corr: 326 (604672/2257759) completed in 0m 1.368s
loss: 1.4167 corr: 337 (605184/2257759) completed in 0m 1.290s
loss: 1.4619 corr: 342 (605696/2257759) completed in 0m 1.942s
loss: 1.4535 corr: 344 (606208/2257759) completed in 0m 1.436s
loss: 1.6128 corr: 333 (606720/2257759) completed in 0m 1.328s
loss: 1.6730 corr: 326 (607232/2257759) completed in 0m 1.277s
loss: 1.4653 corr: 341 (607744/2257759) completed in 0m 1.418s
loss: 1.4203 corr: 333 (608256/2257759) completed in 0m 1.353s
loss: 1.6076 corr: 333 (608768/2257759) completed in 0m 1.335s
loss: 1.5825 corr: 334 (609280/2257759) completed in 0m 1.716s
loss: 1.3859 corr: 335 (609792/2257759) completed in 0m 1.306s
loss: 1.4637 corr: 328 (610304/2257759) completed in 0m 1.478s
loss: 1.5206 corr: 320 (610816/2257759) completed in 0m 1.357s
loss: 1.6712 corr: 320 (611328/2257759) completed in 0m 1.381s
loss: 1.4378 corr: 347 (611840/2257759) completed in 0m 1.546s
loss: 1.3854 corr: 335 (612352/2257759) completed in 0m 1.394s
loss: 1.3529 corr: 360 (612864/2257759) completed in 0m 1.460s
loss: 1.5913 corr: 328 (613376/2257759) completed in 0m 1.401s
loss: 1.5580 corr: 331 (613888/2257759) completed in 0m 1.466s
loss: 1.4057 corr: 348 (614400/2257759) completed in 0m 1.423s
loss: 1.4057 corr: 351 (614912/2257759) completed in 0m 1.414s
loss: 1.4710 corr: 343 (615424/2257759) completed in 0m 1.313s
loss: 1.4904 corr: 340 (615936/2257759) completed in 0m 1.443s
loss: 1.4462 corr: 336 (616448/2257759) completed in 0m 1.416s
loss: 1.4499 corr: 340 (616960/2257759) completed in 0m 1.337s
loss: 1.4612 corr: 348 (617472/2257759) completed in 0m 1.392s
loss: 1.4337 corr: 356 (617984/2257759) completed in 0m 1.322s
loss: 1.4238 corr: 354 (618496/2257759) completed in 0m 1.342s
loss: 1.6061 corr: 335 (619008/2257759) completed in 0m 1.363s
loss: 1.4875 corr: 341 (619520/2257759) completed in 0m 1.885s
loss: 1.4988 corr: 341 (620032/2257759) completed in 0m 1.405s
loss: 1.5555 corr: 337 (620544/2257759) completed in 0m 1.432s
loss: 1.5787 corr: 333 (621056/2257759) completed in 0m 1.445s
loss: 1.4005 corr: 345 (621568/2257759) completed in 0m 1.238s
loss: 1.5453 corr: 327 (622080/2257759) completed in 0m 1.621s
loss: 1.6076 corr: 322 (622592/2257759) completed in 0m 1.506s
loss: 1.5877 corr: 350 (623104/2257759) completed in 0m 1.405s
loss: 1.4794 corr: 349 (623616/2257759) completed in 0m 1.442s
loss: 1.4200 corr: 337 (624128/2257759) completed in 0m 1.424s
loss: 1.5554 corr: 336 (624640/2257759) completed in 0m 1.458s
loss: 1.5633 corr: 335 (625152/2257759) completed in 0m 1.515s
loss: 1.4991 corr: 331 (625664/2257759) completed in 0m 1.241s
loss: 1.3989 corr: 325 (626176/2257759) completed in 0m 1.403s
loss: 1.5110 corr: 344 (626688/2257759) completed in 0m 1.497s
loss: 1.5895 corr: 322 (627200/2257759) completed in 0m 1.588s
loss: 1.5359 corr: 332 (627712/2257759) completed in 0m 1.466s
loss: 1.4596 corr: 335 (628224/2257759) completed in 0m 1.454s
loss: 1.6139 corr: 333 (628736/2257759) completed in 0m 1.327s
loss: 1.5943 corr: 349 (629248/2257759) completed in 0m 1.384s
loss: 1.5385 corr: 330 (629760/2257759) completed in 0m 1.493s
loss: 1.5274 corr: 347 (630272/2257759) completed in 0m 1.508s
loss: 1.4802 corr: 340 (630784/2257759) completed in 0m 1.357s
loss: 1.6642 corr: 319 (631296/2257759) completed in 0m 1.474s
loss: 1.5305 corr: 337 (631808/2257759) completed in 0m 1.414s
loss: 1.5680 corr: 326 (632320/2257759) completed in 0m 1.443s
loss: 1.6664 corr: 325 (632832/2257759) completed in 0m 1.537s
loss: 1.6099 corr: 333 (633344/2257759) completed in 0m 1.449s
loss: 1.5194 corr: 339 (633856/2257759) completed in 0m 1.394s
loss: 1.2914 corr: 356 (634368/2257759) completed in 0m 1.257s
loss: 1.7577 corr: 318 (634880/2257759) completed in 0m 1.407s
loss: 1.5219 corr: 326 (635392/2257759) completed in 0m 1.463s
loss: 1.4934 corr: 334 (635904/2257759) completed in 0m 1.352s
loss: 1.6199 corr: 308 (636416/2257759) completed in 0m 1.346s
loss: 1.4050 corr: 344 (636928/2257759) completed in 0m 1.340s
loss: 1.5590 corr: 328 (637440/2257759) completed in 0m 1.271s
loss: 1.6933 corr: 328 (637952/2257759) completed in 0m 1.659s
loss: 1.6016 corr: 318 (638464/2257759) completed in 0m 1.278s
loss: 1.5019 corr: 347 (638976/2257759) completed in 0m 1.313s
loss: 1.6204 corr: 335 (639488/2257759) completed in 0m 1.439s
loss: 1.4094 corr: 349 (640000/2257759) completed in 0m 1.360s
loss: 1.4156 corr: 341 (640512/2257759) completed in 0m 1.425s
loss: 1.5928 corr: 345 (641024/2257759) completed in 0m 1.493s
loss: 1.3593 corr: 348 (641536/2257759) completed in 0m 1.402s
loss: 1.4952 corr: 340 (642048/2257759) completed in 0m 1.427s
loss: 1.6453 corr: 321 (642560/2257759) completed in 0m 1.450s
loss: 1.6572 corr: 321 (643072/2257759) completed in 0m 1.374s
loss: 1.5400 corr: 341 (643584/2257759) completed in 0m 1.418s
loss: 1.4380 corr: 332 (644096/2257759) completed in 0m 1.586s
loss: 1.5660 corr: 345 (644608/2257759) completed in 0m 1.411s
loss: 1.5250 corr: 325 (645120/2257759) completed in 0m 1.379s
loss: 1.5427 corr: 332 (645632/2257759) completed in 0m 1.440s
loss: 1.3531 corr: 336 (646144/2257759) completed in 0m 1.506s
loss: 1.9309 corr: 312 (646656/2257759) completed in 0m 1.408s
loss: 1.6419 corr: 320 (647168/2257759) completed in 0m 1.378s
loss: 1.4797 corr: 335 (647680/2257759) completed in 0m 1.415s
loss: 1.4715 corr: 337 (648192/2257759) completed in 0m 1.280s
loss: 1.5266 corr: 338 (648704/2257759) completed in 0m 1.441s
loss: 1.5167 corr: 340 (649216/2257759) completed in 0m 1.362s
loss: 1.4607 corr: 342 (649728/2257759) completed in 0m 1.457s
loss: 1.6190 corr: 341 (650240/2257759) completed in 0m 1.352s
loss: 1.5324 corr: 328 (650752/2257759) completed in 0m 1.395s
loss: 1.4854 corr: 333 (651264/2257759) completed in 0m 1.388s
loss: 1.4779 corr: 344 (651776/2257759) completed in 0m 1.444s
loss: 1.4781 corr: 353 (652288/2257759) completed in 0m 1.386s
loss: 1.4352 corr: 337 (652800/2257759) completed in 0m 1.324s
loss: 1.3561 corr: 347 (653312/2257759) completed in 0m 1.425s
loss: 1.3811 corr: 340 (653824/2257759) completed in 0m 1.405s
loss: 1.5135 corr: 328 (654336/2257759) completed in 0m 1.588s
loss: 1.4638 corr: 331 (654848/2257759) completed in 0m 1.417s
loss: 1.6698 corr: 328 (655360/2257759) completed in 0m 1.397s
loss: 1.5305 corr: 336 (655872/2257759) completed in 0m 1.466s
loss: 1.3490 corr: 358 (656384/2257759) completed in 0m 1.428s
loss: 1.5095 corr: 339 (656896/2257759) completed in 0m 1.619s
loss: 1.4305 corr: 349 (657408/2257759) completed in 0m 1.364s
loss: 1.5263 corr: 343 (657920/2257759) completed in 0m 1.456s
loss: 1.5158 corr: 344 (658432/2257759) completed in 0m 1.347s
loss: 1.5079 corr: 330 (658944/2257759) completed in 0m 1.382s
loss: 1.6035 corr: 348 (659456/2257759) completed in 0m 1.535s
loss: 1.5125 corr: 327 (659968/2257759) completed in 0m 1.436s
loss: 1.3802 corr: 341 (660480/2257759) completed in 0m 1.378s
loss: 1.5772 corr: 335 (660992/2257759) completed in 0m 1.499s
loss: 1.6247 corr: 327 (661504/2257759) completed in 0m 1.407s
loss: 1.6067 corr: 327 (662016/2257759) completed in 0m 1.404s
loss: 1.4033 corr: 339 (662528/2257759) completed in 0m 1.431s
loss: 1.5573 corr: 331 (663040/2257759) completed in 0m 1.471s
loss: 1.4870 corr: 327 (663552/2257759) completed in 0m 1.405s
loss: 1.6603 corr: 334 (664064/2257759) completed in 0m 1.400s
loss: 1.5116 corr: 331 (664576/2257759) completed in 0m 1.610s
loss: 1.4161 corr: 342 (665088/2257759) completed in 0m 1.499s
loss: 1.4605 corr: 339 (665600/2257759) completed in 0m 1.374s
loss: 1.4020 corr: 354 (666112/2257759) completed in 0m 1.456s
loss: 1.6222 corr: 333 (666624/2257759) completed in 0m 1.458s
loss: 1.5828 corr: 338 (667136/2257759) completed in 0m 1.377s
loss: 1.3842 corr: 350 (667648/2257759) completed in 0m 1.381s
loss: 1.6601 corr: 331 (668160/2257759) completed in 0m 1.371s
loss: 1.4144 corr: 337 (668672/2257759) completed in 0m 1.418s
loss: 1.5566 corr: 340 (669184/2257759) completed in 0m 1.604s
loss: 1.3819 corr: 343 (669696/2257759) completed in 0m 1.495s
loss: 1.4871 corr: 321 (670208/2257759) completed in 0m 1.400s
loss: 1.6366 corr: 325 (670720/2257759) completed in 0m 1.460s
loss: 1.5032 corr: 343 (671232/2257759) completed in 0m 1.397s
loss: 1.5122 corr: 329 (671744/2257759) completed in 0m 1.609s
loss: 1.7690 corr: 327 (672256/2257759) completed in 0m 1.344s
loss: 1.4449 corr: 329 (672768/2257759) completed in 0m 1.417s
loss: 1.7205 corr: 325 (673280/2257759) completed in 0m 1.437s
loss: 1.5759 corr: 324 (673792/2257759) completed in 0m 1.368s
loss: 1.4748 corr: 331 (674304/2257759) completed in 0m 1.724s
loss: 1.3914 corr: 339 (674816/2257759) completed in 0m 1.341s
loss: 1.4508 corr: 333 (675328/2257759) completed in 0m 1.414s
loss: 1.6195 corr: 329 (675840/2257759) completed in 0m 1.362s
loss: 1.4534 corr: 341 (676352/2257759) completed in 0m 1.468s
loss: 1.5075 corr: 337 (676864/2257759) completed in 0m 1.646s
loss: 1.5612 corr: 343 (677376/2257759) completed in 0m 1.440s
loss: 1.6825 corr: 325 (677888/2257759) completed in 0m 1.449s
loss: 1.5231 corr: 338 (678400/2257759) completed in 0m 1.367s
loss: 1.6061 corr: 328 (678912/2257759) completed in 0m 1.360s
loss: 1.3803 corr: 342 (679424/2257759) completed in 0m 1.380s
loss: 1.3800 corr: 352 (679936/2257759) completed in 0m 1.350s
loss: 1.4268 corr: 340 (680448/2257759) completed in 0m 1.417s
loss: 1.6108 corr: 324 (680960/2257759) completed in 0m 1.386s
loss: 1.4163 corr: 353 (681472/2257759) completed in 0m 1.468s
loss: 1.3539 corr: 357 (681984/2257759) completed in 0m 1.453s
loss: 1.4540 corr: 353 (682496/2257759) completed in 0m 1.436s
loss: 1.6860 corr: 316 (683008/2257759) completed in 0m 1.414s
loss: 1.5786 corr: 328 (683520/2257759) completed in 0m 1.377s
loss: 1.3992 corr: 335 (684032/2257759) completed in 0m 1.443s
loss: 1.3561 corr: 345 (684544/2257759) completed in 0m 1.409s
loss: 1.5011 corr: 347 (685056/2257759) completed in 0m 1.572s
loss: 1.3005 corr: 353 (685568/2257759) completed in 0m 1.378s
loss: 1.4766 corr: 344 (686080/2257759) completed in 0m 1.423s
loss: 1.5712 corr: 320 (686592/2257759) completed in 0m 1.391s
loss: 1.4241 corr: 336 (687104/2257759) completed in 0m 1.395s
loss: 1.5176 corr: 342 (687616/2257759) completed in 0m 1.529s
loss: 1.4299 corr: 337 (688128/2257759) completed in 0m 1.399s
loss: 1.6648 corr: 345 (688640/2257759) completed in 0m 1.437s
loss: 1.5058 corr: 332 (689152/2257759) completed in 0m 1.279s
loss: 1.3116 corr: 350 (689664/2257759) completed in 0m 1.459s
loss: 1.3773 corr: 361 (690176/2257759) completed in 0m 1.478s
loss: 1.3441 corr: 353 (690688/2257759) completed in 0m 1.304s
loss: 1.5495 corr: 323 (691200/2257759) completed in 0m 1.381s
loss: 1.6187 corr: 331 (691712/2257759) completed in 0m 1.459s
loss: 1.5658 corr: 330 (692224/2257759) completed in 0m 1.633s
loss: 1.4174 corr: 346 (692736/2257759) completed in 0m 1.509s
loss: 1.4770 corr: 336 (693248/2257759) completed in 0m 1.402s
loss: 1.5560 corr: 326 (693760/2257759) completed in 0m 1.451s
loss: 1.6023 corr: 327 (694272/2257759) completed in 0m 1.451s
loss: 1.5870 corr: 347 (694784/2257759) completed in 0m 1.355s
loss: 1.5119 corr: 348 (695296/2257759) completed in 0m 1.378s
loss: 1.5196 corr: 342 (695808/2257759) completed in 0m 1.465s
loss: 1.5822 corr: 328 (696320/2257759) completed in 0m 1.322s
loss: 1.5280 corr: 351 (696832/2257759) completed in 0m 1.423s
loss: 1.4422 corr: 357 (697344/2257759) completed in 0m 1.361s
loss: 1.4290 corr: 338 (697856/2257759) completed in 0m 1.333s
loss: 1.5706 corr: 336 (698368/2257759) completed in 0m 1.527s
loss: 1.5793 corr: 344 (698880/2257759) completed in 0m 1.446s
loss: 1.4660 corr: 339 (699392/2257759) completed in 0m 1.362s
loss: 1.3401 corr: 350 (699904/2257759) completed in 0m 1.304s
loss: 1.5310 corr: 335 (700416/2257759) completed in 0m 1.449s
loss: 1.4417 corr: 346 (700928/2257759) completed in 0m 1.422s
loss: 1.6861 corr: 325 (701440/2257759) completed in 0m 1.443s
loss: 1.5595 corr: 340 (701952/2257759) completed in 0m 1.893s
loss: 1.6027 corr: 334 (702464/2257759) completed in 0m 1.341s
loss: 1.6293 corr: 337 (702976/2257759) completed in 0m 1.465s
loss: 1.5181 corr: 339 (703488/2257759) completed in 0m 1.422s
loss: 1.7164 corr: 316 (704000/2257759) completed in 0m 1.373s
loss: 1.5188 corr: 336 (704512/2257759) completed in 0m 1.415s
loss: 1.5758 corr: 344 (705024/2257759) completed in 0m 1.457s
loss: 1.4502 corr: 342 (705536/2257759) completed in 0m 1.483s
loss: 1.4221 corr: 354 (706048/2257759) completed in 0m 1.368s
loss: 1.6327 corr: 328 (706560/2257759) completed in 0m 1.298s
loss: 1.3489 corr: 338 (707072/2257759) completed in 0m 1.391s
loss: 1.6659 corr: 315 (707584/2257759) completed in 0m 1.276s
loss: 1.3705 corr: 336 (708096/2257759) completed in 0m 1.489s
loss: 1.4552 corr: 343 (708608/2257759) completed in 0m 1.416s
loss: 1.5818 corr: 331 (709120/2257759) completed in 0m 1.366s
loss: 1.3982 corr: 348 (709632/2257759) completed in 0m 1.424s
loss: 1.5408 corr: 329 (710144/2257759) completed in 0m 1.462s
loss: 1.6027 corr: 344 (710656/2257759) completed in 0m 1.374s
loss: 1.4380 corr: 344 (711168/2257759) completed in 0m 1.377s
loss: 1.3076 corr: 359 (711680/2257759) completed in 0m 1.529s
loss: 1.4605 corr: 345 (712192/2257759) completed in 0m 1.467s
loss: 1.7118 corr: 319 (712704/2257759) completed in 0m 1.326s
loss: 1.4574 corr: 332 (713216/2257759) completed in 0m 1.375s
loss: 1.5435 corr: 324 (713728/2257759) completed in 0m 1.378s
loss: 1.4210 corr: 345 (714240/2257759) completed in 0m 1.360s
loss: 1.4702 corr: 349 (714752/2257759) completed in 0m 1.278s
loss: 1.3925 corr: 342 (715264/2257759) completed in 0m 1.195s
loss: 1.4463 corr: 343 (715776/2257759) completed in 0m 1.440s
loss: 1.3671 corr: 344 (716288/2257759) completed in 0m 1.315s
loss: 1.4412 corr: 349 (716800/2257759) completed in 0m 1.481s
loss: 1.6780 corr: 325 (717312/2257759) completed in 0m 1.431s
loss: 1.5659 corr: 328 (717824/2257759) completed in 0m 1.448s
loss: 1.5055 corr: 344 (718336/2257759) completed in 0m 1.409s
loss: 1.3497 corr: 355 (718848/2257759) completed in 0m 1.380s
loss: 1.3072 corr: 350 (719360/2257759) completed in 0m 1.389s
loss: 1.4209 corr: 349 (719872/2257759) completed in 0m 1.622s
loss: 1.5738 corr: 339 (720384/2257759) completed in 0m 1.333s
loss: 1.5581 corr: 331 (720896/2257759) completed in 0m 1.316s
loss: 1.4162 corr: 338 (721408/2257759) completed in 0m 1.247s
loss: 1.5756 corr: 350 (721920/2257759) completed in 0m 1.308s
loss: 1.5601 corr: 323 (722432/2257759) completed in 0m 1.526s
loss: 1.4617 corr: 336 (722944/2257759) completed in 0m 1.814s
loss: 1.3797 corr: 354 (723456/2257759) completed in 0m 1.385s
loss: 1.5705 corr: 338 (723968/2257759) completed in 0m 1.386s
loss: 1.3886 corr: 335 (724480/2257759) completed in 0m 1.451s
