loss: XXXXXXX corr: Y (ZZZZZZZZZZZ) completed in 0m 0s
loss: 3.8646 corr: 45 (21760/2257759) completed in 0m 0.876s
loss: 3.8846 corr: 46 (21888/2257759) completed in 0m 0.827s
loss: 3.2327 corr: 57 (22016/2257759) completed in 0m 0.805s
loss: 3.5689 corr: 48 (22144/2257759) completed in 0m 0.825s
loss: 3.7557 corr: 44 (22272/2257759) completed in 0m 0.796s
loss: 3.6993 corr: 47 (22400/2257759) completed in 0m 0.842s
loss: 4.0613 corr: 32 (22528/2257759) completed in 0m 0.858s
loss: 3.4651 corr: 43 (22656/2257759) completed in 0m 0.830s
loss: 4.0350 corr: 38 (22784/2257759) completed in 0m 0.875s
loss: 3.7637 corr: 43 (22912/2257759) completed in 0m 0.809s
loss: 3.4928 corr: 43 (23040/2257759) completed in 0m 0.876s
loss: 4.0066 corr: 35 (23168/2257759) completed in 0m 0.807s
loss: 3.5297 corr: 43 (23296/2257759) completed in 0m 0.802s
loss: 3.4492 corr: 45 (23424/2257759) completed in 0m 0.816s
loss: 3.9191 corr: 53 (23552/2257759) completed in 0m 0.799s
loss: 3.8174 corr: 42 (23680/2257759) completed in 0m 0.815s
loss: 3.7949 corr: 43 (23808/2257759) completed in 0m 0.852s
loss: 4.4590 corr: 37 (23936/2257759) completed in 0m 0.807s
loss: 3.9672 corr: 46 (24064/2257759) completed in 0m 0.837s
loss: 3.7018 corr: 47 (24192/2257759) completed in 0m 0.772s
loss: 3.5492 corr: 43 (24320/2257759) completed in 0m 0.858s
loss: 3.5028 corr: 51 (24448/2257759) completed in 0m 0.813s
loss: 4.1504 corr: 35 (24576/2257759) completed in 0m 0.841s
loss: 3.7640 corr: 37 (24704/2257759) completed in 0m 0.870s
loss: 4.0776 corr: 38 (24832/2257759) completed in 0m 0.864s
loss: 3.8070 corr: 44 (24960/2257759) completed in 0m 0.804s
loss: 3.6401 corr: 46 (25088/2257759) completed in 0m 0.790s
loss: 3.4493 corr: 46 (25216/2257759) completed in 0m 0.767s
loss: 3.7338 corr: 45 (25344/2257759) completed in 0m 0.859s
loss: 3.6694 corr: 45 (25472/2257759) completed in 0m 0.833s
loss: 3.9592 corr: 45 (25600/2257759) completed in 0m 0.829s
loss: 3.3666 corr: 48 (25728/2257759) completed in 0m 0.891s
loss: 3.8332 corr: 40 (25856/2257759) completed in 0m 0.824s
loss: 3.4859 corr: 47 (25984/2257759) completed in 0m 0.841s
loss: 3.7086 corr: 47 (26112/2257759) completed in 0m 0.830s
loss: 4.2044 corr: 40 (26240/2257759) completed in 0m 0.791s
loss: 3.2373 corr: 47 (26368/2257759) completed in 0m 0.839s
loss: 4.0893 corr: 44 (26496/2257759) completed in 0m 0.837s
loss: 4.1137 corr: 39 (26624/2257759) completed in 0m 0.826s
loss: 3.4174 corr: 43 (26752/2257759) completed in 0m 0.882s
loss: 3.6417 corr: 41 (26880/2257759) completed in 0m 0.819s
loss: 3.5671 corr: 42 (27008/2257759) completed in 0m 0.834s
loss: 3.6792 corr: 43 (27136/2257759) completed in 0m 0.819s
loss: 3.7202 corr: 54 (27264/2257759) completed in 0m 0.822s
loss: 3.9887 corr: 49 (27392/2257759) completed in 0m 0.810s
loss: 3.4826 corr: 43 (27520/2257759) completed in 0m 0.831s
loss: 3.9416 corr: 46 (27648/2257759) completed in 0m 0.827s
loss: 3.5980 corr: 48 (27776/2257759) completed in 0m 0.797s
loss: 3.8086 corr: 45 (27904/2257759) completed in 0m 0.829s
loss: 3.6800 corr: 49 (28032/2257759) completed in 0m 0.847s
loss: 3.5029 corr: 42 (28160/2257759) completed in 0m 0.785s
loss: 3.0105 corr: 60 (28288/2257759) completed in 0m 0.814s
loss: 3.9871 corr: 35 (28416/2257759) completed in 0m 0.821s
loss: 4.1100 corr: 39 (28544/2257759) completed in 0m 0.835s
loss: 3.7250 corr: 50 (28672/2257759) completed in 0m 0.820s
loss: 3.1680 corr: 63 (28800/2257759) completed in 0m 0.858s
loss: 3.2315 corr: 53 (28928/2257759) completed in 0m 0.875s
loss: 4.0395 corr: 45 (29056/2257759) completed in 0m 0.840s
loss: 3.5458 corr: 53 (29184/2257759) completed in 0m 0.844s
loss: 3.5803 corr: 44 (29312/2257759) completed in 0m 0.842s
loss: 4.0077 corr: 45 (29440/2257759) completed in 0m 0.834s
loss: 4.3099 corr: 34 (29568/2257759) completed in 0m 0.867s
loss: 3.9333 corr: 47 (29696/2257759) completed in 0m 0.838s
loss: 4.2156 corr: 38 (29824/2257759) completed in 0m 0.856s
loss: 3.6717 corr: 55 (29952/2257759) completed in 0m 0.801s
loss: 3.7331 corr: 42 (30080/2257759) completed in 0m 0.805s
loss: 3.3677 corr: 51 (30208/2257759) completed in 0m 0.807s
loss: 4.0722 corr: 39 (30336/2257759) completed in 0m 0.820s
loss: 3.4242 corr: 47 (30464/2257759) completed in 0m 0.810s
loss: 3.6106 corr: 48 (30592/2257759) completed in 0m 0.834s
loss: 4.1341 corr: 43 (30720/2257759) completed in 0m 0.861s
loss: 4.0872 corr: 53 (30848/2257759) completed in 0m 0.781s
loss: 3.8048 corr: 54 (30976/2257759) completed in 0m 0.807s
loss: 3.6698 corr: 49 (31104/2257759) completed in 0m 0.846s
loss: 3.7365 corr: 48 (31232/2257759) completed in 0m 0.885s
loss: 3.4469 corr: 60 (31360/2257759) completed in 0m 0.860s
loss: 4.0882 corr: 42 (31488/2257759) completed in 0m 0.804s
loss: 3.4685 corr: 49 (31616/2257759) completed in 0m 0.830s
loss: 3.9733 corr: 42 (31744/2257759) completed in 0m 0.890s
loss: 3.5188 corr: 46 (31872/2257759) completed in 0m 0.853s
loss: 3.7747 corr: 54 (32000/2257759) completed in 0m 0.798s
loss: 4.1868 corr: 41 (32128/2257759) completed in 0m 0.782s
loss: 3.7973 corr: 42 (32256/2257759) completed in 0m 0.849s
loss: 3.7421 corr: 48 (32384/2257759) completed in 0m 0.858s
loss: 4.2139 corr: 46 (32512/2257759) completed in 0m 0.846s
loss: 3.5720 corr: 52 (32640/2257759) completed in 0m 0.860s
loss: 3.6943 corr: 45 (32768/2257759) completed in 0m 0.871s
loss: 4.0861 corr: 51 (32896/2257759) completed in 0m 0.813s
loss: 3.6361 corr: 45 (33024/2257759) completed in 0m 0.834s
loss: 3.8026 corr: 47 (33152/2257759) completed in 0m 0.826s
loss: 3.6186 corr: 48 (33280/2257759) completed in 0m 0.833s
loss: 3.4288 corr: 46 (33408/2257759) completed in 0m 0.873s
loss: 3.8632 corr: 47 (33536/2257759) completed in 0m 1.026s
loss: 3.6665 corr: 49 (33664/2257759) completed in 0m 0.874s
loss: 3.0590 corr: 62 (33792/2257759) completed in 0m 0.815s
loss: 3.7692 corr: 52 (33920/2257759) completed in 0m 0.814s
loss: 3.7517 corr: 51 (34048/2257759) completed in 0m 0.773s
loss: 3.9006 corr: 51 (34176/2257759) completed in 0m 0.840s
loss: 3.9646 corr: 36 (34304/2257759) completed in 0m 0.839s
loss: 3.7856 corr: 41 (34432/2257759) completed in 0m 0.837s
loss: 4.4795 corr: 37 (34560/2257759) completed in 0m 0.802s
loss: 3.6145 corr: 47 (34688/2257759) completed in 0m 0.870s
loss: 3.5096 corr: 49 (34816/2257759) completed in 0m 0.838s
loss: 3.9142 corr: 41 (34944/2257759) completed in 0m 0.800s
loss: 4.0501 corr: 36 (35072/2257759) completed in 0m 0.885s
loss: 3.9151 corr: 44 (35200/2257759) completed in 0m 0.835s
loss: 3.8013 corr: 50 (35328/2257759) completed in 0m 0.791s
loss: 3.6003 corr: 52 (35456/2257759) completed in 0m 0.822s
loss: 4.3236 corr: 44 (35584/2257759) completed in 0m 0.835s
loss: 3.6656 corr: 37 (35712/2257759) completed in 0m 0.872s
loss: 3.4714 corr: 46 (35840/2257759) completed in 0m 0.836s
loss: 3.5332 corr: 47 (35968/2257759) completed in 0m 0.830s
loss: 3.6326 corr: 45 (36096/2257759) completed in 0m 0.843s
loss: 3.8099 corr: 52 (36224/2257759) completed in 0m 0.852s
loss: 3.8485 corr: 48 (36352/2257759) completed in 0m 0.776s
loss: 3.5671 corr: 48 (36480/2257759) completed in 0m 0.890s
loss: 3.3990 corr: 52 (36608/2257759) completed in 0m 0.832s
loss: 3.6681 corr: 44 (36736/2257759) completed in 0m 0.825s
loss: 3.6005 corr: 48 (36864/2257759) completed in 0m 0.808s
loss: 3.3016 corr: 39 (36992/2257759) completed in 0m 0.845s
loss: 3.6406 corr: 49 (37120/2257759) completed in 0m 0.823s
loss: 3.7325 corr: 39 (37248/2257759) completed in 0m 0.854s
loss: 3.5021 corr: 54 (37376/2257759) completed in 0m 0.804s
loss: 4.3473 corr: 41 (37504/2257759) completed in 0m 0.872s
loss: 3.5031 corr: 45 (37632/2257759) completed in 0m 0.854s
loss: 4.1154 corr: 42 (37760/2257759) completed in 0m 0.857s
loss: 3.7100 corr: 57 (37888/2257759) completed in 0m 0.819s
loss: 3.9594 corr: 39 (38016/2257759) completed in 0m 0.824s
loss: 3.1339 corr: 57 (38144/2257759) completed in 0m 0.850s
loss: 3.6566 corr: 46 (38272/2257759) completed in 0m 0.792s
loss: 3.5219 corr: 39 (38400/2257759) completed in 0m 0.808s
loss: 3.4406 corr: 44 (38528/2257759) completed in 0m 0.845s
loss: 3.8893 corr: 51 (38656/2257759) completed in 0m 0.779s
loss: 4.2116 corr: 42 (38784/2257759) completed in 0m 0.813s
loss: 3.4635 corr: 49 (38912/2257759) completed in 0m 0.854s
loss: 3.7237 corr: 39 (39040/2257759) completed in 0m 0.824s
loss: 4.0779 corr: 38 (39168/2257759) completed in 0m 0.826s
loss: 3.9708 corr: 40 (39296/2257759) completed in 0m 0.833s
loss: 3.7744 corr: 43 (39424/2257759) completed in 0m 0.827s
loss: 3.7565 corr: 44 (39552/2257759) completed in 0m 0.838s
loss: 3.4838 corr: 51 (39680/2257759) completed in 0m 0.817s
loss: 4.0283 corr: 45 (39808/2257759) completed in 0m 0.857s
loss: 4.2285 corr: 41 (39936/2257759) completed in 0m 0.830s
loss: 3.8706 corr: 44 (40064/2257759) completed in 0m 0.864s
loss: 3.8516 corr: 41 (40192/2257759) completed in 0m 0.831s
loss: 3.7894 corr: 48 (40320/2257759) completed in 0m 0.870s
loss: 3.5575 corr: 43 (40448/2257759) completed in 0m 0.863s
loss: 3.6677 corr: 50 (40576/2257759) completed in 0m 0.840s
loss: 3.6740 corr: 51 (40704/2257759) completed in 0m 0.836s
loss: 3.5181 corr: 49 (40832/2257759) completed in 0m 0.823s
loss: 4.2242 corr: 40 (40960/2257759) completed in 0m 0.811s
loss: 3.6932 corr: 42 (41088/2257759) completed in 0m 0.851s
loss: 3.8168 corr: 48 (41216/2257759) completed in 0m 0.817s
loss: 3.8081 corr: 42 (41344/2257759) completed in 0m 0.841s
loss: 4.3631 corr: 47 (41472/2257759) completed in 0m 0.871s
loss: 4.0880 corr: 50 (41600/2257759) completed in 0m 0.853s
loss: 3.4139 corr: 53 (41728/2257759) completed in 0m 0.818s
loss: 4.0014 corr: 46 (41856/2257759) completed in 0m 0.850s
loss: 3.8388 corr: 44 (41984/2257759) completed in 0m 0.827s
loss: 3.9532 corr: 44 (42112/2257759) completed in 0m 0.827s
loss: 3.6166 corr: 45 (42240/2257759) completed in 0m 0.998s
loss: 3.7321 corr: 38 (42368/2257759) completed in 0m 0.844s
loss: 3.8301 corr: 51 (42496/2257759) completed in 0m 0.833s
loss: 4.4499 corr: 45 (42624/2257759) completed in 0m 0.834s
loss: 4.0470 corr: 41 (42752/2257759) completed in 0m 0.828s
loss: 3.8806 corr: 46 (42880/2257759) completed in 0m 0.883s
loss: 3.5728 corr: 44 (43008/2257759) completed in 0m 0.823s
loss: 4.0245 corr: 38 (43136/2257759) completed in 0m 0.817s
loss: 3.5627 corr: 55 (43264/2257759) completed in 0m 0.860s
loss: 3.5467 corr: 53 (43392/2257759) completed in 0m 0.868s
loss: 4.0024 corr: 33 (43520/2257759) completed in 0m 0.845s
loss: 3.7219 corr: 49 (43648/2257759) completed in 0m 0.856s
loss: 4.2411 corr: 37 (43776/2257759) completed in 0m 0.834s
loss: 3.4401 corr: 47 (43904/2257759) completed in 0m 0.823s
loss: 3.8236 corr: 43 (44032/2257759) completed in 0m 0.849s
loss: 3.3592 corr: 44 (44160/2257759) completed in 0m 0.801s
loss: 4.4795 corr: 39 (44288/2257759) completed in 0m 0.849s
loss: 3.8233 corr: 45 (44416/2257759) completed in 0m 0.773s
loss: 3.4743 corr: 51 (44544/2257759) completed in 0m 0.865s
loss: 3.7194 corr: 48 (44672/2257759) completed in 0m 0.845s
loss: 3.6795 corr: 45 (44800/2257759) completed in 0m 0.771s
loss: 3.4989 corr: 47 (44928/2257759) completed in 0m 0.840s
loss: 3.5005 corr: 44 (45056/2257759) completed in 0m 0.860s
loss: 4.0111 corr: 41 (45184/2257759) completed in 0m 0.813s
loss: 3.0278 corr: 55 (45312/2257759) completed in 0m 0.797s
loss: 3.6344 corr: 54 (45440/2257759) completed in 0m 0.804s
loss: 3.5571 corr: 44 (45568/2257759) completed in 0m 0.838s
loss: 4.1922 corr: 45 (45696/2257759) completed in 0m 0.822s
loss: 4.2752 corr: 34 (45824/2257759) completed in 0m 0.831s
loss: 3.4696 corr: 45 (45952/2257759) completed in 0m 0.853s
loss: 4.6280 corr: 42 (46080/2257759) completed in 0m 0.849s
loss: 3.9670 corr: 53 (46208/2257759) completed in 0m 0.866s
loss: 4.0747 corr: 47 (46336/2257759) completed in 0m 0.824s
loss: 4.0496 corr: 50 (46464/2257759) completed in 0m 0.847s
loss: 3.4618 corr: 45 (46592/2257759) completed in 0m 0.818s
loss: 3.5718 corr: 51 (46720/2257759) completed in 0m 0.829s
loss: 3.7931 corr: 48 (46848/2257759) completed in 0m 0.849s
loss: 3.8968 corr: 48 (46976/2257759) completed in 0m 0.867s
loss: 3.7427 corr: 48 (47104/2257759) completed in 0m 0.844s
loss: 3.8304 corr: 48 (47232/2257759) completed in 0m 0.827s
loss: 3.8398 corr: 40 (47360/2257759) completed in 0m 0.840s
loss: 3.8099 corr: 43 (47488/2257759) completed in 0m 0.812s
loss: 4.2684 corr: 35 (47616/2257759) completed in 0m 0.850s
loss: 4.3138 corr: 39 (47744/2257759) completed in 0m 0.846s
loss: 3.9121 corr: 48 (47872/2257759) completed in 0m 0.826s
loss: 3.7787 corr: 49 (48000/2257759) completed in 0m 0.842s
loss: 3.3785 corr: 53 (48128/2257759) completed in 0m 0.895s
loss: 3.6514 corr: 48 (48256/2257759) completed in 0m 0.851s
loss: 4.0648 corr: 30 (48384/2257759) completed in 0m 0.849s
loss: 4.3162 corr: 27 (48512/2257759) completed in 0m 0.822s
loss: 3.7246 corr: 43 (48640/2257759) completed in 0m 0.830s
loss: 3.7456 corr: 38 (48768/2257759) completed in 0m 0.860s
loss: 3.7929 corr: 40 (48896/2257759) completed in 0m 0.856s
loss: 3.8493 corr: 51 (49024/2257759) completed in 0m 0.902s
loss: 4.2008 corr: 36 (49152/2257759) completed in 0m 0.808s
loss: 3.5158 corr: 51 (49280/2257759) completed in 0m 0.835s
loss: 3.8815 corr: 37 (49408/2257759) completed in 0m 0.843s
loss: 4.0540 corr: 44 (49536/2257759) completed in 0m 0.830s
loss: 4.0971 corr: 44 (49664/2257759) completed in 0m 0.825s
loss: 4.3475 corr: 40 (49792/2257759) completed in 0m 0.834s
loss: 4.1146 corr: 50 (49920/2257759) completed in 0m 0.831s
loss: 3.2342 corr: 46 (50048/2257759) completed in 0m 0.859s
loss: 4.0207 corr: 50 (50176/2257759) completed in 0m 0.814s
loss: 3.4303 corr: 52 (50304/2257759) completed in 0m 0.832s
loss: 4.0126 corr: 46 (50432/2257759) completed in 0m 0.821s
loss: 4.0862 corr: 43 (50560/2257759) completed in 0m 0.844s
loss: 3.6658 corr: 50 (50688/2257759) completed in 0m 0.797s
loss: 3.6385 corr: 40 (50816/2257759) completed in 0m 0.796s
